是否看过,日期,评星,赞成数,评论内容
看过,2013-06-09 16:42:22,力荐,3," 证明了有好宣传、好拍片。有好票房
        "
看过,2013-06-09 16:07:56,很差,3," 浪费钱，真难看，我特么怎么会花50块去看的，静初姐姐你不是卖保险的吗，怎么到后面就开打了，为什么啊，还有老佛爷啊，没事拿假的运着玩啊，人死的多你乐呵是不？
        "
看过,2013-06-09 16:20:56,很差,2," 一个恋母情结的人带着他的女子杂技团抢古画，保险公司女经理瞬间变武林高手。这部其实是风景宣传片吧？
        "
看过,2013-06-09 16:31:03,较差,2," 低龄
        "
看过,2013-06-09 16:39:44,很差,2," 烂到家了！剪辑的一塌糊涂！水平不如业余的！总之一个字！烂！
        "
看过,2013-06-18 01:18:20,很差,2," 烂片中的经典，经典中的烂片，无之一
        "
看过,2013-06-12 22:34:35,很差,7,
看过,2013-06-09 14:12:27,很差,46,
看过,2013-09-06 11:23:53,很差,0," 山寨中的战斗鸡！严重关注此导演，这都能上映赚票房那任何本子交给他都木有问题妥妥过亿啊
        "
看过,2013-09-07 07:45:32,很差,0," 终于看了神片...导演是不是想把各种体裁的都演一遍,剪辑也是乱剪的,都不知道要表达什么,华仔演的很卖力,可惜老了,志玲姐姐的换装秀,佟大为的恋母情节,很有亮点的十二星座女,斯琴高娃的F特~ORZ啊,各种ORZ~
        "
看过,2013-10-17 14:23:33,较差,0," come baby，这片能充分满足您畸形猎奇心理，在这您可看到志玲姐放倒自己贞洁牌坊本色演出全系列东莞利民行业妇女全系列职业造型。一个穿着土大款衣服拥有特工技能的卖保险的家庭主妇。一个符合脑残的中国人对日本小伙子扭曲定位的日本天生变态狂。一代表香港喊出钓鱼岛是中国的拉皮失败的老年特工。
        "
看过,2013-06-17 21:37:26,很差,0," 好吧，我就是冲着这么多的差评和吐槽才看这部片子的恶趣味！分分钟都是亮点+槽点，稀里糊涂的楞是没看明白。另：因为《中国合伙人》我对佟大为建立起来的那点好感全被这部神片给毁了。
        "
看过,2013-06-20 23:04:55,很差,0," 哈哈
        "
看过,2013-07-09 23:23:25,很差,3," 凤凰logo出来的时候我就觉得自己被羞辱了，这得多久才能还清？好好工作，不想别的了。
        "
看过,2013-08-21 03:59:00,很差,0," 我觉得化妆造型真是太雷人了
        "
看过,2013-06-09 14:00:17,很差,3," 再次刷新了国产烂片的底线
        "
看过,2013-06-17 08:19:24,很差,0," 集百家之所烂，烂片之王，实至名归。
        "
看过,2013-09-25 20:26:22,很差,0," 导演如果这辈子不是个土豪那么他上辈子一定是个土豪。
        "
看过,2013-08-26 15:01:28,很差,3," 这个电影给人的感觉就是：一个土鳖想出种种办法想冒充高富帅，结果最后把自己变成了一个滑稽可笑的土鳖。
        "
看过,2013-06-22 18:39:26,很差,4," 才看了10分钟我已经决定自己智商不够用了，我这18年算是白活了！
        "
看过,2013-09-10 11:33:52,很差,0," 赞。好片子，力荐。年轻人，没事少上豆瓣多看看这样的片子，挺好的。
        "
看过,2013-06-18 19:24:51,很差,3," 动画片即视感，档期是个神奇的东西。
        "
看过,2013-08-20 21:00:06,还行,3," 挺好玩的，孙健君浮光掠影的春梦。场景浮华动作热闹，人躲在后面看个平静。这么大的制作居然以梦为马拍MV，真行为艺术，算烂得特别。
台词：“女人总是为心爱的男人活着，你说他们懂吗？/ 老婆可以随意找，婚姻不过是性器官与财产相互利用的协定，而心爱的女人则不同，我只爱全世界仅有的东西。”
        "
看过,2013-06-13 00:01:39,很差,2," 烂的有特色
        "
看过,2013-06-11 21:32:02,很差,2," 下午用一点时间看完了最经典的那几篇吐槽这玩意儿的文章。觉得应该比这它本身有意思多了。我只喷两句：01.佟大为和林志玲是想把无知观众们好不容易在《中国合伙人》和《101次求婚》建立起来的无视印象完全抹杀到傻逼群组吗？求你们学学同档期德艺双磬的于谦。02.把这片票房和小清新比较的太高攀傻逼了
        "
看过,2017-07-23 16:06:53,很差,2," 如今说起烂片，估计再怎么谈，也越不过《富春山居图》以及郭敬明老师的“小时代”系列了，毕竟烂片的全部精髓都已汇集于此，它们是烂片的典范，烂片的经典代表，日后的所有烂片都只是对它们的模仿、抄袭、致敬，它们的地位之牢固，是再也不会被超越的。也正因为那几年的烂片灾难，我学会了要远离电影院
        "
看过,2013-08-22 16:44:15,很差,0," 有些烂片居然还可以毫无争议
        "
看过,2013-06-10 22:33:03,很差,0," 无耻的水军刷分
        "
看过,2013-08-18 20:26:43,很差,0," 不看过不知道还有这样奇葩的片子 烂片无下限
        "
看过,2013-09-04 20:41:31,很差,0," 果然很烂，一幅画的乱七八糟事
        "
看过,2013-09-15 08:17:56,很差,0," 太假
        "
看过,2013-06-11 09:17:15,还行,2," 志玲姐姐好美丽TAT。
        "
看过,2013-09-13 19:09:56,很差,0," 果然名不虚传。。
        "
看过,2017-05-30 00:22:41,较差,4," 有时候你明知道那是屎还要去看一下然后说这真是一坨色彩斑斓群星璀璨的屎，导演画了块大饼，然后啥也没讲到啥也没拍好就结束了
        "
看过,2014-01-01 19:13:40,很差,0,
看过,2013-06-10 20:19:25,很差,8," 卧槽  下午明明是12%给了五星  现在突然涨到33%了   这尼玛不是水军是什么？
        "
看过,2013-06-17 22:21:33,很差,4," 神作。
        "
看过,2014-01-15 15:45:23,很差,0," 我就是好奇有多烂
        "
看过,2013-06-10 18:54:46,很差,3," 纯广告合集
        "
看过,2013-09-06 15:25:31,很差,0," 评5星的那2.4%，我猜你买了个表
        "
看过,2013-10-05 16:48:59,很差,1," 虽然有一种被带着跟着剧情走的感觉，但是这讲的实在是有点乱，造型也实在是一般。
        "
看过,2013-10-05 17:48:49,较差,1," 情节不行，场景好看。
        "
看过,2013-06-18 22:00:54,很差,1," 酷毙了。没看的人绝对想不到这么酷。呵呵呵酷。
        "
看过,2014-05-07 13:21:14,很差,0," 烂片不常有，且看且珍惜
        "
看过,2013-06-14 13:47:56,很差,4," 我能不能拜托豆瓣给个负五颗星榜。看完后恶心的我连电影名都记成了（天机。富士山居士）
        "
看过,2013-06-18 21:40:51,很差,0," 一个大陆片给拍出了这么多genre,更何况还有志玲姐姐百变秀~can't ask for more好吗!
        "
看过,2013-06-18 15:08:14,很差,2," 求华狮引进北美！好久没那么酣畅的笑过了而且是停不下来的那种！！房东太太一定以为我带男人回家撒欢哈哈哈哈！！！
        "
看过,2013-06-10 14:57:56,很差,0," 我很后悔当初手贱点了尝试了下烂片的下限
        "
看过,2016-01-06 02:45:01,很差,2," 绝对是国产电影的垃圾中的巅峰之作！
        "
看过,2013-08-16 13:38:40,很差,0," 没法打星。。。
        "
看过,2013-06-18 22:42:00,很差,0," 看得无趣，关了电视。听谭盾的《武侠三部曲》，想看《新恋爱时代》第26集，想看第五场总决赛。音乐是那么的贴切，仿佛它知道你一生的曲折和上下。
        "
看过,2013-08-16 13:00:47,很差,0," 哎，又不是科幻~志玲姐姐都可以当帮女郎了哈~
        "
看过,2013-06-10 16:18:38,很差,1," 可惜了演员的阵容，整片电影看下来，不知道导演和编剧想带给我们一个什么样的故事，这是一部不看后悔，看了更后悔的电影
        "
看过,2013-06-10 18:38:17,很差,1," 第一次看首映，居然看到这部毫无底线的世纪大烂片!什么节操贞操，都见鬼去了!发誓不再看国产3D!
        "
看过,2013-06-10 18:55:40,很差,1,
看过,2013-06-10 18:56:25,很差,1," 来捞钱的影片
        "
看过,2013-06-10 20:45:39,很差,1," 真的是太难看 将中国电视剧般所有恶俗的情节全部淋漓尽致的发挥 完全具有中国大片的高贵品质 高端大气上档次 长度长到睡着 完全是照着大长今的长度发展的，听说过有人吃咸鸭蛋过敏的吗？还是他们生活的世界不知道枪是个什么东西。
        "
看过,2013-06-12 00:25:39,很差,1," 国产伪大片经典代表
        "
看过,2013-06-13 16:28:15,很差,1," 要是有零星就打零星了
        "
看过,2013-10-29 23:04:20,很差,0," 志玲姐姐真心漂亮，一星给你！
        "
看过,2013-06-10 00:39:01,很差,1,
看过,2013-08-26 03:29:36,很差,1," 用得着在片尾加如有雷同纯属巧合么。。。佟大为把真脸当假脸撕掉然后换上假脸当真脸时我笑抽了。
        "
看过,2013-06-11 11:18:14,很差,1,
看过,2013-06-11 11:11:01,很差,1," 电影院里看过的最烂片，没有之一。被恶心到了，特意注册豆瓣吐槽下。可惜了华仔，本就是冲他去的。结果。。。非常佩服导演，能把电影拍成这么烂。
        "
看过,2013-06-17 02:03:02,很差,5," 真牛！楞没看明白，一定是我没有深度！
        "
看过,2013-06-25 21:21:36,很差,0," 能给负分吗
        "
看过,2013-06-15 20:11:27,很差,3," 深深的无力感。。。
        "
看过,2013-08-19 15:14:39,很差,0," 看不懂
        "
看过,2013-06-15 21:37:04,很差,0," 内地中文电影啊。。。。加油啊
        "
看过,2017-05-12 08:22:52,很差,4," 跟前女友去看了，看完就分手
        "
看过,2014-04-19 09:40:34,很差,0," 好烂，哈哈哈
        "
看过,2013-09-21 17:26:34,很差,0," 让我说什么好。。。
        "
看过,2014-05-08 19:54:36,较差,0," 我是来看电影是有多么烂的。哈哈，这片绝对可以载入影屎，看在有那么多的美女和美景的份上打两星，这导演的作品今后我还会看，必须是生活中不可缺的小幸福啊，哈哈！
        "
看过,2014-02-14 14:00:28,很差,0," 吓尿了
        "
看过,2013-06-20 20:36:37,很差,1," 无力吐槽。。。该片唯一一个亮点就是志玲姐姐在叫床的时候，影院里有个人接了电话然后玩命解释实在看电影。
        "
看过,2013-06-09 16:06:05,较差,9,
看过,2013-08-25 03:26:33,还行,0," 凡有林志玲的片儿一定不是神码好片儿！张静初也越来越能装了！但我喜欢佟大为的扮相，骚气十足！
        "
看过,2014-01-19 18:18:37,很差,0," 提神醒脑。
        "
看过,2013-06-14 16:44:05,很差,0,
看过,2013-07-06 05:08:43,None,0," 没看完，给一颗星都糟蹋，妈蛋，好久没看到这么烂的烂片了！
        "
看过,2013-08-24 12:20:28,很差,0,
看过,2013-06-09 23:20:53,很差,13," 多亏了一起看电影的人。。。要不然我早就中途离场了
        "
看过,2014-05-31 21:08:43,很差,0," 天了噜，好多淋淋惹
        "
看过,2013-08-18 10:52:13,很差,0," 尼玛烂的我无力吐槽！
        "
看过,2013-12-26 16:37:54,很差,0," CNMLGB
        "
看过,2013-09-25 21:31:52,很差,0," 这不是电影，这是林志玲的写真集，里面除了她各种换造型，各种换衣服，各种摆美以外，啥都没有！！！！！
        "
看过,2013-06-17 10:59:32,很差,0," 感觉啊，预告片有种恶心到爆的感觉，虽然差得没到香港粗制滥造的地步
        "
看过,2013-06-19 09:35:28,很差,3," 佟大为用里面的造型成功扮演了吉杰，给1分！
        "
看过,2013-06-18 20:52:18,很差,0," 志玲好美。其他全都可以无视……
        "
看过,2013-06-10 14:25:30,很差,1," 毫无看点 剧情狗血
        "
看过,2013-06-10 14:24:33,很差,1," 水军开始行动了,分值都拉回4分......
        "
看过,2014-01-11 19:14:18,很差,0,
看过,2013-10-13 03:32:16,很差,0," 我终于分6次，每次看到想吐的看完了富春。这绝对是人类历史上少有的垃圾。别的不多说了，我就想质问这个导演，我们需要铭记历史，但是为什么要对日本人充满这种不切实际的丑化和歪曲？这背后的恶意和下作简直令人发指。这部电影的所有元素都是大便。
        "
看过,2013-06-26 23:08:08,很差,0,
看过,2013-06-19 16:45:12,很差,0," 目睹了全程2小时的李先森表示，这是他活了20多年来看过最无聊的片子
        "
看过,2013-10-04 21:32:08,很差,0," 导演真是比小四还梦幻啊
        "
看过,2013-10-19 09:21:37,很差,0," 想看有多烂
        "
看过,2013-06-11 11:58:34,很差,0," 目前一星占比47.9%，五星被水军刷出32.8%。微博上也已经开始负面营销挑逗群嘲心理了。我思忖半晌，必须力所能及聊表心意了。有点智商的人都搞得清楚状况吧，看，看你马勒戈壁啊！
        "
看过,2013-10-26 11:35:32,很差,0," 真心不好意思打两星。。。
        "
看过,2013-09-08 15:31:58,很差,0," 奇葩到令人感概。
        "
看过,2013-09-16 01:13:12,很差,0," 真的，很烂，不过还是很欢乐的
        "
看过,2014-01-02 05:49:08,很差,0," 此片之后再无一星电影
        "
看过,2013-06-21 22:58:09,较差,0," 求好好讲故事~
        "
看过,2013-10-04 22:54:50,很差,0," 没有最二，只有更二，一部检测你是否智商为零的电影，真是块试金石呀！！！！
        "
看过,2013-12-15 17:26:09,很差,0," 其实，我很想为志玲姐姐打两星的。
        "
看过,2013-12-16 21:32:59,较差,0," 美女如云，卖肉电影，不用特技可能好看
        "
看过,2013-11-24 19:06:05,很差,0,
看过,2013-06-17 00:42:35,很差,2," 果然是烂片无极限。啊哈哈哈。
        "
看过,2013-06-13 15:25:43,None,0," 什么玩意
        "
看过,2013-06-10 17:51:06,很差,3," 就算电影院看见了佟大为的真身，也弥补不了我们被凌辱的心！
        "
看过,2013-06-09 22:18:52,很差,3," 这都什么乱七八糟的。。。
        "
看过,2013-06-11 19:44:26,很差,0," 为了配合这部超级无敌大烂片，特别引诱朋友选了4D来看。一次大腿下面的触感好多人都叫了~每次喷水一片大骂，每次戳背部有人喊疼，每次吹气我都觉得好恶心。。。中国电影事业绝对是富二代啊！
        "
看过,2013-06-14 14:25:45,很差,2," 烂片中的战斗机
        "
看过,2013-06-14 14:41:20,很差,2," 其实想给零颗星的
        "
看过,2013-06-14 13:57:59,None,2," 负分！！！滚粗！！！我长这么大第一次看到这么差劲的电影！！！次奥！！！
        "
看过,2013-10-18 11:02:27,力荐,0," 真的是什么都能自我带入，好喜欢张静初。
        "
看过,2013-06-26 21:19:39,较差,0," 哇  看的我要睡了的 叔叔阿姨们的小朋友游戏
        "
看过,2013-06-09 22:29:32,很差,0," 烂得吐翔！！！
        "
看过,2014-01-15 16:37:09,很差,0," 国产动画片都比这好看
        "
看过,2014-03-15 20:38:07,None,0," 难得一个从开场音乐开始都这么烂的烂片
        "
看过,2013-07-02 08:44:20,很差,0,
看过,2013-06-16 18:31:47,很差,0," 当之无愧的上半年最烂
        "
看过,2013-06-11 10:40:09,很差,3," 幸好不是“天机 之 富春山居图”
        "
看过,2013-06-09 10:22:42,很差,5," 看了首映礼，就知道这是部烂片无疑，去年成龙的《十二生肖》已经够烂了，这部只有更烂，真不明白中国的票房除了靠垄断手段之外还有什么竞争力。
谁看谁傻逼
我很不幸！！！！！！！！
        "
看过,2013-06-09 02:38:49,很差,5," 刚看完，睡
        "
看过,2013-10-04 21:36:56,很差,0," 百闻不如一见。
        "
看过,2013-06-29 10:03:04,较差,0," 4分，这片再怎么无脑、炫时装，最起码也是沿着一条故事线走的……它和小时代的豆瓣评分应该颠倒一下才较客观反映两片水准。。。。【该片分数范围3-4分】
        "
看过,2013-08-17 22:11:24,None,0," 没分，坚持看了50分钟，实在坚持不下去了。。
        "
看过,2013-07-06 21:41:18,很差,0," 这到底是在讲啥..女人躺着的厚度永远比站着的高度重要这句话好棒。真心的说志玲姐姐穿护士服的样子真的好诱惑！总的来说一颗星不能再多了..
        "
看过,2014-02-13 22:30:09,很差,0,
看过,2013-06-13 21:01:28,很差,0," 看了预告就知道是烂片了
        "
看过,2013-09-30 19:15:09,很差,0," 卡司汇聚一起其实是初级导演的实验对象！PS：导演水平连一般私人微电影都不如。
        "
看过,2014-03-19 15:34:41,很差,0,
看过,2014-05-24 12:55:31,还行,0," 林志林挺美的
        "
看过,2013-06-13 10:15:23,很差,0," 独创卖点：如此卡司取景果真能拍那么烂？一扫国片薄露透弊病，开辟意识流大法，剪辑相当之实验。延续机器侠未来警察科幻神路，传承回马枪十二生肖爱国情怀。早熟村姑，制服少女，白毛妖鸨，女侠静初秀拳脚，百变志玲魅叫床。眼镜莫名秒坏证明多半只有字幕是3D。院线邪典发轫之作，最高评价一星奉上！
        "
看过,2013-12-06 01:25:17,很差,0," 史诗，真正的史诗，没读过史诗吗？不要紧，看这部电影吧
        "
看过,2013-10-19 13:45:23,很差,0," 呵呵還是找村口的王師傅燙個頭把
        "
看过,2013-10-14 22:20:20,还行,0," 没有想像的那么差，画面不错。很漂亮，内容稍显杂乱，120分钟如此表现时间有点不够。
        "
看过,2013-07-22 13:00:44,很差,3," 呵呵
        "
看过,2013-06-09 22:33:47,很差,0,
看过,2014-03-03 18:36:46,None,0," 没      星       零        分        逆光飞翔被这种片挤下档了真的太生气了太生气了
        "
看过,2013-10-27 03:22:23,很差,0," 杨丽娟都会打一星的烂片，没看出整部片子和那张破图有毛线关系
        "
看过,2013-06-20 22:39:19,None,0," 导演真是个虐待狂…
        "
看过,2014-05-23 09:52:31,None,0,
看过,2013-10-04 19:02:34,很差,1," 我靠，居然有人打5颗星的理由是自己是五月天脑残粉，那我打1颗星也要有一个很酷的理由：因为有佟大为这个孙子在。
        "
看过,2013-06-19 19:26:48,很差,0," 这都是小广告剪贴的啊？名师的画作都是抄起来的欸
        "
看过,2013-09-18 00:33:02,很差,0," 真是烂的不愧我把它下下来啊，全长两个小时时时刻刻透露这傻逼的气质，剧情梗概TM谁能和我说下，完全不明白啊。。。当然，志玲姐姐的换装秀还是可以看一下的。。。
        "
看过,2013-11-16 22:16:36,很差,0," 看看奢华的迪拜把，还有美女林志玲，其他一无是处。
        "
看过,2013-10-29 00:31:11,很差,0," 功夫这么好，就职中国人保......风光、特技、广告、闹腾......最爱“演出开始”之后的小曲儿~
        "
看过,2013-11-24 14:15:33,很差,0," 看了开头就受不了了。这造型雷的
        "
看过,2013-06-09 11:07:02,很差,2," 烂，很烂，非常烂。一部能让我从激情澎湃进入电影院之后，垂头丧气，哈欠天连走出电影院的电影，就只有这部了！
        "
看过,2013-06-09 11:05:53,None,2," 你不知道它能给你一个感受。在你觉得最烂最狗血的时候，还能在下个场景中给你更进一步的体会。它已经做到超越自己了，真不是一般的烂片，我劝大家去电影院看，感受一下超级无语的那种奇妙感觉
        "
看过,2013-06-19 09:23:06,很差,2," 卧槽…我不行了…太cult了…
        "
看过,2013-09-12 19:40:31,很差,0," 这奇葩…烂的独树一帜别具匠心…
        "
看过,2013-11-25 23:16:27,很差,0,
看过,2013-10-08 21:50:19,很差,0," 所以导演和编剧其实是很看得上各位看官的，所以就把自己的臆想喜好拍个电影玩儿，至于剧情嘛，看官们自己拼凑走一走就好了。
        "
看过,2013-06-15 12:30:53,很差,0," 哈哈哈哈哈哈哈哈哈哈
        "
看过,2013-06-13 15:06:11,很差,2," 我没看过，但我上来打一星就为了抵制烂片！
        "
看过,2013-06-14 15:44:25,很差,2,
看过,2013-06-14 12:48:37,很差,2," 哈哈哈哈哈哈哈，好期待续集啊！
        "
看过,2014-02-16 02:18:18,很差,0,
看过,2013-08-25 14:55:12,很差,0," 无法用语言形容的烂
        "
看过,2013-06-17 17:04:05,很差,1," 林志玲的奇妙换装秀——看不懂啊怎么办。
        "
看过,2013-06-17 16:57:18,很差,1," 没杀可说的，烂片一个！
        "
看过,2013-06-13 15:05:12,很差,2," 为拉低分数做贡献
        "
看过,2013-06-17 17:03:42,很差,1," 本想看看打发时间的，结果看了一半，实在不想再浪费自己的时间了。
        "
看过,2013-06-17 17:01:59,很差,1," 烂的无以复加
        "
看过,2013-06-12 18:13:45,很差,0," 一星以上都是水军
        "
看过,2013-09-28 15:26:38,很差,0," 变态 制服 RPG 好混乱的游戏
        "
看过,2013-06-18 17:40:15,很差,1,
看过,2013-06-18 19:11:43,很差,1," 看完之后我觉得自己怎么这么脑残啊，把钱捐了不好吗
        "
看过,2013-06-18 18:03:33,很差,1," 我大诺基亚好帅!
        "
看过,2013-06-18 18:52:32,很差,1," 有点像是在模仿007，但是又模仿得不好。。
        "
看过,2013-06-13 15:05:55,很差,2," 如果烂片是对一部电影的最低评价，那么《富春山居图》改变了这条定律，因为比烂片更烂的还有屎
        "
看过,2013-06-18 18:12:38,很差,1," 啊哈哈哈完全是当做搞笑片来看，配上弹幕观看效果更佳~！
        "
看过,2013-06-18 19:20:29,很差,1," 这部片正确的看法是在家里用电脑看着些评论你就会觉得这是多么精彩的片...
        "
看过,2013-06-18 19:24:23,力荐,1," 国产片之顶点
        "
看过,2013-06-18 18:30:26,很差,1,
看过,2013-06-14 12:58:24,很差,2," 煎熬的两小时啊~第一次看电影看得我腰疼~不过志玲姐姐果然是尤物啊~电影实为多功能宣传片~
        "
看过,2013-06-15 13:32:08,很差,2," 烂的没法用语言的形容。。。我一定脑子进shi了去蹭看这个电影。。。
        "
看过,2013-06-18 19:27:11,很差,1," 简直在侮辱观众的智商！
        "
看过,2013-06-20 12:41:24,很差,0,
看过,2013-11-14 00:26:09,较差,0," 导演: 孙健君
编剧: 孙健君
主演: 刘德华 / 林志玲 / 张静初 / 佟大为 / 斯琴高娃 /
        "
看过,2013-10-19 17:18:38,很差,0,
看过,2013-08-31 01:01:14,很差,0," 果真名不虚传！
        "
看过,2013-08-21 00:59:52,很差,0," 我终于看了，终于有资格打分了，终于可以说：真尼玛这是烂到一定境界了啊！！！！！！！
        "
看过,2013-10-05 12:31:03,很差,0," 佟大为你甘心这么2？
        "
看过,2013-06-14 18:03:16,力荐,0," 从拿林志玲大姐撸管的角度讲，这是一部非常不错的电影。
        "
看过,2013-08-21 22:23:27,None,0," 这部无懈可击负分神片最强悍的地方在于它的获奖经历，第16届上海国际电影节 电影频道传媒大奖 最佳影片(提名) 。从此上海电影节在影坛地位不复存在！
        "
看过,2013-06-09 02:33:50,很差,6,
看过,2013-07-09 20:37:46,很差,0," 其实没有那么烂啦
        "
看过,2013-07-31 15:15:21,很差,0,
看过,2013-08-24 08:40:25,很差,0," 可惜没有负分
        "
看过,2014-04-30 10:07:38,很差,0," 看标签
        "
看过,2013-07-10 12:54:12,很差,0," 深深的位面隔阂。
        "
看过,2013-11-06 15:48:09,很差,0," 强烈建议豆瓣设置负分！！！
        "
看过,2017-07-26 17:16:37,很差,0," 补档
        "
看过,2013-10-04 23:00:12,很差,0," 要么是编剧智商是0，要么是导演智商是0，居然把观众当白痴，这样的破片只是为了洗钱吧？
        "
看过,2013-10-22 20:42:45,很差,0," 这都什么和什么呀！
        "
看过,2013-06-15 13:48:06,很差,1," 没看过，纯粹跟风打分
        "
看过,2013-06-14 13:11:13,很差,1," 垃圾
        "
看过,2013-06-14 15:26:00,很差,1," 一分给志玲姐姐真心美～
        "
看过,2013-06-14 13:08:55,很差,1," 恶心，就剪辑方面有点爱了，那还是好莱坞团队干的
        "
看过,2013-06-14 15:18:57,很差,1," 十足的烂片一部
        "
看过,2013-06-14 15:20:22,很差,1," 垃圾的不能再垃圾的电影！
        "
看过,2013-06-14 15:24:23,很差,1,
看过,2013-06-14 12:23:58,很差,1," 好吧，大家让我评3分 佟大为 你活生生的被毁掉了....
        "
看过,2013-06-14 12:30:56,很差,1," 没有最烂，只有更烂==
主题完全不明确=3d技巧生硬=剧情令人无力吐槽
        "
看过,2013-06-15 13:15:47,很差,1," 你大爷的，《疯狂原始人》一直没机会看，有时间看了被你挤下线了，不过人家上了一个多月下线也就算了，可是《逆光飞翔》八号才上的就被你挤压的影院都不排挡了，你大爷的，几把烂片玩意儿
        "
看过,2013-06-14 15:24:34,很差,1," 烂片中的战斗机
        "
看过,2013-06-14 15:41:29,很差,1,
看过,2013-06-14 15:51:39,很差,1,
看过,2013-06-14 15:12:39,很差,1,
看过,2013-06-15 13:49:54,很差,1," 为导演全程让人跪倒的脑洞打上一颗星=w=
        "
看过,2013-06-14 15:13:49,很差,1," 模仿好莱坞的烧钱之作，但是除了烧钱还是烧钱，钱都烧在了环球旅行和服装上，剧中像走进女儿国一般的富丽堂皇，但是内容却是苍白的不能再苍白了，近年来恐怕很难被超越的烧钱大烂片，很想给零分，作为一部旅游宣传片可以勉强打1分
        "
看过,2013-06-14 12:40:30,很差,1," 哈哈哈哈哈哈
        "
看过,2013-06-14 13:14:22,很差,1," 【31】秉承着看看到底能有多烂的态度去看 嗯果然很烂 一星给女神林志玲
        "
看过,2013-06-15 13:46:04,很差,1," 谁陪你看完就可以结婚了，因为耐性好
        "
看过,2013-06-15 13:41:23,很差,1," 刷一星！！
        "
看过,2013-06-14 13:50:42,很差,1," 最近是烂片大联盟时期吗？
        "
看过,2013-06-14 15:57:15,很差,1," 谁说这电影好看我跟谁绝交~
        "
看过,2013-06-14 14:49:27,很差,1," 没看过也贡献一颗星。这种三俗产品怎么可以通过审核？
        "
看过,2013-06-14 14:51:40,很差,1," 一部无法描述的烂片
        "
看过,2013-06-14 15:09:11,很差,1,
看过,2013-06-14 15:31:11,很差,1," 垃圾
        "
看过,2013-06-15 13:34:32,很差,1," 是不是导演编剧出品人投资方演员都认为中国观众是弱智？
        "
看过,2013-06-14 15:10:23,很差,1," 对不起我那16元票价啊
        "
看过,2013-06-14 12:31:16,很差,1," 给我敢于看这部片子的勇气打一星
        "
看过,2013-06-14 14:48:47,很差,1," 真的非常难看，世上最最难看的电影。毫无悬念摘得本年度最差电影桂冠。
        "
看过,2013-06-14 15:08:18,很差,1," 看到40多分钟就以为完了，所以看完的感觉就是要疯了！想吐了！
        "
看过,2013-06-14 15:09:04,很差,1," 垃圾的可以,以前看到烂片我中图就走了,看了富春山居图我中途居然没走,主要是想看看导演到底是有多垃圾.
        "
看过,2013-06-14 15:13:40,很差,1,
看过,2013-06-14 15:17:12,很差,1,
看过,2013-06-14 12:42:52,很差,1," 艾玛 逗死我了
        "
看过,2013-06-14 12:20:33,很差,1," 从头到尾就没有任何一个情节是科学的。。。而且这种女人为男人卖命的性别歧视主义价值观简直是令人作呕。不过呢，我一贯还是很喜欢撕妹设定的啊（变态属性暴露了么）
        "
看过,2013-06-14 12:28:40,很差,1," 这就是一个集合体 但是什么都不是。
        "
看过,2013-06-15 13:36:28,很差,1," 烂片
        "
看过,2013-06-09 17:14:49,很差,5," 刘德华瞎眼了吧，拍这种烂片。剪辑是不是没毕业，生硬的不得了，你还不如用叠化呢。本年度锁定最烂TOP5其中之一
        "
看过,2013-06-14 15:42:48,很差,1," 张静初快成烂片代言人了吧。。。。
        "
看过,2013-06-14 13:08:33,很差,1," 除了找不着逻辑帝，2个小时的电影包含了所有的电影元素，连SM和抗战神剧的桥段都用上了，导演你这是用生命在为中国烂片制定行业标准啊。
        "
看过,2013-06-14 13:06:34,很差,1," 没有林志玲和张静初我就坚持不了一小时了
        "
看过,2013-06-14 14:11:34,很差,1," 只剩饱和过度的大全景与明星脸谱的大特写，寡言却不平实，沉默却无诗意，落得故事不明白，人物神经病。特效之滥用，《无极》比之实在甘拜下风。此片上演了一出烂片狂欢奇迹，它所呈现的是影像被科技的绑架，所引发的是观众承传媒的消费，导演所说的“另类的接地气”却也不假。
        "
看过,2013-06-14 15:33:32,很差,1," 史上最烂没有之一
        "
看过,2013-06-14 15:57:30,很差,1," 没有最差只有更差，靓点是一群妹纸，漂亮妹纸。。。
        "
看过,2013-06-14 15:20:13,很差,1," 只是为了验证有志玲姐姐的电影品质都有保障而已，已验，超预期。超水平发挥。完全赞。
        "
看过,2013-06-12 23:31:44,很差,2,
看过,2013-06-14 15:19:15,很差,1,
看过,2013-06-15 13:34:30,很差,2," 我想知道豆瓣为什么没有零颗星评价...
        "
看过,2013-06-14 12:33:18,很差,1," 我这一周最开心的事就是看了这个电影。真的好好看哎，笑得我在椅子上滚来滚去。我觉得我始终还是一个没有脱离低级趣味的人哎呵呵呵呵
        "
看过,2013-06-14 14:44:16,很差,1,
看过,2013-06-13 14:11:11,很差,2," 一颗星，给浴缸里的志玲姐姐~
        "
看过,2013-06-14 15:58:38,很差,1," 烂到已经无法用言语形容了
        "
看过,2013-06-14 13:15:17,很差,1," 水军断腿死妈！！！  中国电影的未来就靠烂片+水军了，加勒个油！！！
        "
看过,2013-06-12 23:40:16,很差,2,
看过,2013-06-14 13:13:36,很差,1," 呸。。。。。。。。。。。。。。
        "
看过,2013-06-14 13:23:04,很差,1," 志玲变身墙头草，满血复活秀下限
        "
看过,2013-06-14 13:39:07,很差,1," imdb评分1.4分。不知道破了什么记录了没有。
        "
