是否看过,日期,评星,赞成数,评论内容
看过,2016-07-29 11:33:41,很差,245," 中国给世界贡献了一种新的电影形式，就是恶意消费历史神话故事，配之五毛特效和雷人剧情，武打奇幻鸡汤爱情一锅乱炖，简称“雷影”，这部的主角干脆就叫“雷”，真是毫不避讳。几乎云集了中国电影所有毒瘤，相比之下男主角向佐算是清新的存在了。十方舟就像巨大的女性生殖器，男同慎入，强烈生理不适。
        "
看过,2016-07-29 21:21:44,很差,133," 几乎每一个环节都是错的
        "
看过,2016-07-28 14:51:16,力荐,161," 吐槽封神传奇很多人不遗余力啊，你们怎么不去吐槽什么笔仙，什么路边野餐这种片？那种片连特效和演员都没有，故事更不要讲了。不管三七二十一，片子也不看，哪部片大就喷哪个，那些专拣大片喷的人是想给自己圈名气吗？有时间干点正事好不好
        "
看过,2016-07-30 23:07:49,推荐,57," 真心觉得还挺好看，某种程度上比《寻龙诀》做得还要好....
        "
看过,2016-07-29 10:44:20,很差,167," 雷得销魂蚀骨烂得出类拔萃。砸钱码一堆明星拍一个垃圾再回来圈观众钱的无节操游戏到底要玩到什么时候！
        "
看过,2016-07-29 14:24:52,很差,216," TMD要爆粗口了，捧公子不要紧，给往好里捧啊，搞个这傻逼片这是捧人还是黑人啊？封神是我最爱古典小说，拍成这这种德行绝逼不能忍，不会拍大不了参考港漫，三打就模仿大圣王，天子传奇、封神纪效果都比这好，整出这种土洋结合、故事断层乱七八糟给谁看啊？好吧我承认特效相对不错，给你一星玩去吧
        "
看过,2016-07-29 08:39:02,很差,186," 讲真，这种所谓电影就是用来侮辱“电影”二字的。
        "
看过,2016-07-29 22:03:49,很差,100," 文章不管演什么都能演出一股浓浓的装逼之味，黄晓明则永远是一副我好迷人的嘴脸。
        "
看过,2016-07-29 11:55:49,很差,92," 烂的这么精彩也是难得。看完发现第一主演居然不是方大同？？
        "
看过,2016-07-30 14:08:26,很差,87," 这剧情看完有点懵……收得太突兀了，还没怎么地呢就泄了啊。人物还是那些人物，但被移植到了一个糟糕的故事里，大家被毁得一塌糊涂。纯视效上，基本还是可以的，但全片视效水准参差不齐，有很精致的，有粗糙的，灯光的穿帮太多。另外想说，小儿版哪吒太诡异了…表情做得也不自然，有点不堪入目。
        "
看过,2016-07-29 18:25:26,很差,104," 雷震子对Angelababy说：“我带装B带你飞呀。”Angelababy深情回应道：“你真好，雷。”  哈哈哈哈哈，总之是特别好笑，想象力非凡，根本想不到下一秒会变成什么样，哈哈哈哈哈
        "
看过,2016-07-29 16:04:19,很差,114," 辣眼睛
        "
看过,2016-07-23 10:56:04,很差,194," 演员演技和电影质量都突破国产下限。
        "
看过,2016-07-28 16:04:11,很差,176," 史上最雷的电影终于出世了
        "
看过,2016-07-29 22:08:35,力荐,91,
看过,2016-07-31 14:47:52,较差,54," 开头数百艘飞船前去攻打一座空中之城，结尾一整座城池升起化为大型母舰，Angelababy演的是机器人，雷震子在寻找伙伴的过程中遇到了《沙丘》中的沙虫，申公豹率领的是宇宙舰队……说真的这是我目前看过的最接近太空歌剧的国产片
        "
看过,2016-08-08 09:51:50,很差,32," 又雷又神，又雷神；天雷滚滚，滚滚滚。下一部雷震子联手杨戬哪吒，除掉妲己纣王之后，功成名就身退，远赴西方，遭遇雷神托尔，结果被虐，铩羽而归，召集旧日小伙伴杨戬哪吒孙悟空，与复仇者联盟全面开战，敬请期待。
        "
看过,2016-09-12 14:28:27,很差,16," 打一星都觉得羞愧，有负100分吗
        "
