是否看过,日期,评星,赞成数,评论内容
看过,2018-01-05 20:03:44,很差,19," 朋友们想看非要我一起去！前半部分同学大笑不断，后半部分她跟着屏幕一起哭，而我全程冷眼。朋友说，里面很多台词都特别对，男人女人就是那么想的那么做的，我get不到里面的梗是因为我没怎么谈过恋爱。我特么恋爱的时候也不是那么想的！电影里女人就是得年轻漂亮得给男人玩的态度让我气结！我呸！
        "
看过,2018-01-09 09:57:11,还行,3," 电影院里几乎坐满了，全是中国留学生和年轻人。还好，三场的时候没有看到特别激动的人，但是电影后段还是听见有人很大声吸鼻子。那个“走到街角你说爱我，我就飞奔向你”的段落，让我误以为自己是在看快手。
        "
看过,2018-01-09 09:46:32,较差,5," 看完以后的感觉就是这是炒作起来的一部片子，感觉没有任何泪点，外加那几位网红脸也真是够了。。。
        "
看过,2018-01-06 11:20:08,推荐,10," 以前我觉得在一起最重要，现在我觉得被爱过最重要。人总有离散，但来世间一趟，得到过一个人的心就够了。
        "
看过,2017-12-26 21:14:04,None,63," 看的我如坐针毡，如果在电脑上看我一定快进。
        "
看过,2017-12-30 22:48:11,很差,19," 於文文在鏡頭面前哭：我可能沒有做好孟雲事業上升的準備，是我的錯。可能她自己都說服不了自己吧，從這一刻，為了增加感動本位的砝碼，女性角色仍就為了男性角色的存在而活，開始的同情女性的視角也就成了笑話，我只看到了創作者的雞賊，沒有了那股子對於酒吧亞文化的展現和探索，或者說，這是欺騙。
        "
看过,2018-01-06 03:36:24,很差,5," 你与他人的关系，自己不用做主。他需索美，你即是美。他需索欲望，你是欲望。他需索爱，你已是爱。他需索隔离，便自此不相关。不必试图去改造自己或他人。你所能做的，是当一面清静的镜子，时时擦拭干净。让对方照出自己的影。影子走了，你还在。
        "
看过,2018-01-05 16:46:52,还行,2," 这部新中产这个趋势抓得准，没有走低俗风。本子独特之处在于，设定分手的两人看能否复合，加入各种佐料，矛盾逐步升级，直到再无法挽回。笑料比较有效，两位男主都也不错的完成了自己的表演。
        "
看过,2018-01-07 21:31:49,还行,0," “微信时代的爱情”，探讨新时代的两性平等，没有直男癌/瞎女权；喜剧效果来自剧情和表演，没有网络段子和低俗擦边球；对当代恋爱方式、社交手段刻画精准、接地气。凭这三点已经超过了大多数同类都市爱情喜剧，影厅笑声此起彼伏。票房和话题连锁爆炸虽然出乎意料，但也没什么可不服的。
        "
看过,2018-01-08 14:23:12,较差,4," 为什么女人花男人的钱就天经地义？
为什么伴侣之间要那么多隐瞒？
为什么俩人都在一起了还要和别人勾勾搭搭？
为什么男人不能做家庭主夫？
为什么分手了要女人搬出去？
为什么“女人的黄金期只有几年”？
为什么每次提到男主的名字“孟云”听起来都像“墨渊”？
        "
看过,2018-01-05 14:31:22,还行,14," 我是迫不得已才去看这部电影的，因为要等人。可是上座率却出乎意料的高，以年轻人为主，另外观影人群素质真的太差。右边两个姑娘哭的一个比一个伤心，我是真的没get到这个点。电影的价值观我就不抨击了，心疼用心拍电影的陈凯歌。珍惜眼前人吧，真爱就不要计较谁先低头。2017.01.04
        "
看过,2017-12-30 00:33:24,力荐,23," 不管，就给五分，哭成狗，爱的用心也会错过，扎心扎心啦
        "
看过,2017-12-30 18:41:38,很差,27," 老是跟前任过不去不是长情，而是渣！
        "
看过,2017-12-31 02:17:00,还行,12," 以前看电影，能被关于爱情的片段轻易戳中，想起某个人某件事或是在恋爱里某个状态某种感受。能因为一句关于再见的台词流泪痛哭。但渐渐，男女主关于爱情关于分手关于回忆，再多痛苦的挣扎的内心独白喜怒衷肠，也难触动自己。段子笑得哈哈，感情戏已难感受。可惜自己对电影只能体会到喜剧一面。
        "
看过,2018-01-07 00:53:16,力荐,2," 我只认识韩庚，是为了韩庚来看的，结果一个韩庚就值5星，目前我心目中的SuJu成员排名，1. 韩庚 2. 韩庚 3. 韩庚 4. 神童 5. 艺声 6. 周密 7. 厉旭 8. Henry 9.圭贤 10. 其余的暂时不认识
        "
看过,2018-01-08 10:02:44,较差,0," 郑恺演这种轻喜剧小人物真是演出精髓了，有点武林外传里邢捕头的表演风格上身了。至于前任这个话题嘛，前任在你婚后多年，仍是像ghost一样的存在，时不时闪回在梦里，如果当初能够不那么赌气和傲娇，如果有一方能够主动一点，如果自己能够再坚持一些，如果不让别人趁虚而入……如果也只能是如果了
        "
看过,2018-01-09 14:55:05,较差,2," LaLa Land或Begin Again和前任3之间大概差了一百部恋爱的温度，作死叫成长和放手的话，还不如直接去死，而且这种作死不是成长，只会一起坠入深渊，然后以所谓成长和放不下的名义继续害人害己，这不叫成长，这叫耍流氓。
        "
看过,2018-01-04 15:17:57,较差,11," 直到女三一句“大叔”喊出来之前，我还觉得这片子挺正常的，买电影票的时候说有一个彩蛋，结果是片尾曲里面的哼哈二将？？
        "
看过,2018-01-05 01:26:38,推荐,7," 两个没有前任的人结婚纪念日去看这个……看完没什么感觉，毕竟没经历过这些分分合合爱恨情仇的，就觉得还挺搞笑的，但是倒也能理解电影里几个女生的心态和心理。不像前度那么深刻能引起共鸣，但一定也有很多人能看到曾经的自己。另外几个主要女演员都好漂亮！
        "
看过,2018-01-01 15:07:00,还行,18," 我觉得非常真实，除了最后男一扮成孙悟空在广场上像复读机一样吼，以及女一非要吃过敏的东西弄死自己……很多原本理应被珍视的感情，就是这样在莫名其妙的骄傲误会和倦怠里无疾而终。不过还是要感谢每一位前任，所有的温暖和伤害，都让我们成为更好更坚强，也更百毒不侵的自己。
        "
看过,2018-01-06 13:02:23,很差,6," 社会主义天朝特色主义下的前任分手攻略，必须在三个代表下拒绝黄赌毒，拒绝资本主义一切牛鬼蛇神污染，坚持党的关怀下的社会主义恋爱
        "
看过,2018-01-08 00:25:29,很差,6," 这注定是一部里程碑式的电影，多年以后，国外研究中国电影的专家学者们在学术会议上认真分析着这样一部片子是怎么做到在中国票房超过星战8的
        "
看过,2018-01-01 05:03:58,还行,3," 开始感觉孟云真是够讨厌的呀，后来想想不就是我么~真是浪费了那堆芒果呀，可惜的。
        "
看过,2018-01-06 01:00:20,还行,13," 当啥他妈了逼面子不面子的，面他妈了个逼啊
        "
看过,2018-01-04 16:20:22,较差,6," 卧槽女三那张蔡明脸都可以让韩庚管她叫大妈了还一口一个大叔大叔？这是投资人的情儿被硬塞进来的吗？分手的原因那么随意牵强于是全程出戏呵呵。
        "
看过,2018-01-05 03:19:33,较差,9," 影片的最后看的尴尬死了。街头大叫和疯狂吃芒果在现实生活里最多只是感动了自己而已，毫无卵用。
分手了还是应该好好和对方道个别，好好和自己的过去道个别。
        "
看过,2018-01-02 21:57:07,还行,5," 朋友圈被刷屏的电影 不过我仍然不觉得有多好 也许经历过的人多少会觉得感人吧 总体完成的不错 不会觉得尬的爱情喜剧 即使被剧透也会在结尾时候落泪 和前任攻略还是差不太多 三星
        "
看过,2018-01-02 23:39:24,较差,12," 孟云这角色真是烂到骨子里，直到剧终也毫无长进，永远被动着等着女人上门，自己当至尊宝感动自己。女主这样吃芒果居然没死，没有强大的内心就不要玩分手梗。前任这电影在非常努力讲一个烂故事，剧本摄影配乐演员三观毫无亮点。在成都拍摄的+最后没有复合加星。
        "
看过,2017-12-30 22:13:03,还行,5," 这什么 女人这么差劲的吗 分手以后都没自我了吗  用了备胎还要为真爱自杀的吗？？女演员真糟糕  演技阵亡不说，还让人没法把她们开过的眼角割过的双眼皮上移开 
        "
看过,2017-12-30 01:08:22,推荐,25," 深爱的两人背道而驰，原本以为只不过是小作怡情，却没想到会是造化弄人。性格、误会、新人的出现……结局很真实，却也很伤痛。
        "
看过,2018-01-05 14:15:06,很差,17," 我刚刚和请我看这部电影的朋友绝交了。
        "
看过,2017-12-29 15:16:26,推荐,18," 前任攻略陪我们这些年：都希望对方妥协，然而没有然而，最后变成了前任…感慨万千。
        "
看过,2018-01-03 02:24:21,推荐,11," 找回了第一部的感觉，还比第一部好了些。两个男主是油腻了些，但居然演技不尴尬能看下去。女主脸太僵了，为啥要找这么一个人，败笔啊。剧情还行，有笑点有哭点，轻松无脑。最讨厌强行大团圆，这次结局没落俗套，该分就得分，太倔的两人没法在一起。会联想到自己，这些年来两人都收拾了很多坏脾气。
        "
看过,2018-01-02 19:26:46,推荐,13," 阿伦在电影院哭了三次 回去的路上风轻云淡地说 谁没个失而未得的人 我想了想 一脸天真地回答 我没有呀 很久以后才发现 不是没有 只是还没有好好告别
        "
看过,2017-12-26 21:22:23,还行,22," 可能和自己降低了期待值有关，这片子没想象中那么不堪，女主的脸虽然假，吃芒果那段演技倒挺真。大道理太多，开口闭口男人女人太多了让人烦，高仿陈意涵？？？？？
        "
看过,2018-01-06 12:03:01,力荐,14," 女友看这个电影哭成狗，让我不禁怀疑……
        "
看过,2018-01-06 00:22:48,较差,9," 电影其实很烂，只是大家自己带着故事和内心戏去看，产生了共鸣而已。
        "
看过,2018-01-06 01:40:59,很差,9," 某人要看“费纸片”，星战8的首映日膜拜计划泡汤。本来因为最后韩庚的大话西游梗想给2分，但因为备胎女那整容脸快把银幕哭碎了决定善意地减1分，结论：1分。 
        "
看过,2018-01-03 18:23:41,较差,14," 这tm是啥？浪费我二十几块钱 完全不明白旁边那些看哭了的人 她们是智障吗？ 或者因为我是一个无情的人？emmmm挖鼻孔
        "
看过,2018-01-04 16:08:28,很差,31," 我，为什么要浪费人生中的2个小时，去看这样一部片？
        "
看过,2018-01-07 17:04:14,较差,1," ⒈看着大屏幕上他们的所作所为，庆幸自己长大了依然不是「满嘴谎言、尔虞我诈、花天酒地……」的人；⒉制作上感觉比前两部有进步，但剧情依然是段子拼接的集锦，票房过十亿想必主创们也意想不到吧？⒊右边的男子说故事「太他妈狗血」了，然而他女友却看哭了……；⒋韩庚→《大话西游3》→至尊宝；……
        "
看过,2018-01-09 06:29:37,很差,8," 为本片的恶意营销和浮夸的炒作行为献上我慷慨的一星！
        "
看过,2018-01-05 14:57:27,还行,9," 抱着期待去的，但也许我老了，实在get不到这种生生把自己作死的感情有啥虐的……还是郑恺那一对活泼可爱
        "
看过,2017-12-30 16:12:42,力荐,15," 最后的至尊宝我居。。然。。感。。动。。了！！虽然我是个男。。。的。。。
        "
看过,2018-01-04 17:10:55,较差,7," 慕名去围观了。开头就是性别撕裂，言必称“你们男人、你们女人”。剧情是你们男人花天酒地，你们女人哭天抢地。你们男人单身就是各种浪，你们女人单身就是枯萎的花。这还不算啥，某些“这些女人没用过，新鲜”之类的台词才是奇葩，直男到家了。冯小刚说得对，垃圾电影多，是因为有那么多垃圾观众捧着。
        "
看过,2018-01-06 20:33:24,较差,10," 三观有问题，分手还当炮友。陪你从零开始创业的女人连当面交流沟通的勇气都没有，真的是浪费青春，什么她的使命就是让你长大这样的毒鸡汤大家别信啊嘻嘻。两星给影片中出现的火锅，真的太久没吃了过目不忘。没有火锅吃我要死了。
        "
看过,2018-01-07 17:56:22,很差,6," 三观陈腐，“男人为了事业总要有应酬””女人的安全感来自男人的陪伴”“事业重要还是女人重要”“花钱才是真心”呵呵。男人分手后的所谓自由就是泡吧泡妞完成下半身的狂欢，女人分手后的所谓独立就是旅行装修做饭去夜店，全程女主的生活模糊到只剩下感情，男主执着于感动自己顺便来者不拒。low穿地心
        "
看过,2017-12-31 00:50:57,还行,6," 其实还行，个人不太反感，甚至有些地方还能有点共鸣（加分项），导演把男女恋爱到分手这个过程中的种种小心思揣摩得很到位，许多点都是大多数情侣所经历过的，从这点来说还是佩服的。都市爱情喜剧的定位所要表达的地方也差不多力所能及了，只是个人觉得这种片子的格局还是不能撑起一部电影的厚重感…
        "
看过,2018-01-04 09:49:34,推荐,9," 好哭要好笑，大概每个女生都在心里默默倒数过如果他说爱我就回头吧。
        "
看过,2018-01-08 23:39:10,还行,0," 前半部分还可以，后面有点奇怪的违和感，结尾部分看出点朱军《艺术人生》的感觉，不断的给你上眼药，可是太干了，没啥哭点。优点在于挺现实不狗血，缺点在于里面的情侣、剧本都做作。和平行的其它现代爱情片相比确实有诚意，剧本打磨及格，起码台词不尬。于文文挺漂亮！
        "
看过,2018-01-08 23:18:32,还行,0," 我和爱人是初恋，没故事，我想说那些看这片子感同身受的人都是有故事的人，难道先生们陪着一个不知道为谁哭的稀里哗啦的女盆友，然后她还用给前任kj的嘴来说爱你，心里作何感想，不好意思，我直接了点，如有冒犯，不好意思。
        "
看过,2018-01-06 08:43:11,较差,5," 快手视频高级版。就说一场戏：孟云来到林佳门前，看到门口两双鞋时的悲伤。这是林佳在孟云之后的第一个男朋友。林佳嘴里说着“我知道他身边走过很多女孩，但只有这个让我看到当初无所畏惧的我”。这该是一部价值观多么男权与歧视但包装华丽的糖衣炮弹电影。
        "
看过,2018-01-07 22:43:34,还行,3," 进度条前75%堪称系列最佳，荤段子行云流水，一气呵成，居然还都是能播的水平。后面25%就胡来了。直男癌是有一点，但真不严重，女性角色都有独立事业，男性角色也被虐的挺惨。其实三个女性角色写的都不错的，可惜找的女演员太整形脸太缺灵气，硬生生演出廉价感。
        "
看过,2018-01-04 01:16:26,还行,1," 这里边最灾难的就是女演员。。不是整容脸就是不好看。。如果换成顺眼自然的女演员，评分至少+1  至于影片，前半段搞笑不错，后半段狗血煽情而且基本考旁白文字推动情绪。。直男癌三观。。倒是歌曲不错。
        "
看过,2017-12-30 23:26:50,较差,5," 吃了虚假安利，3并不比1.2强多少😌😌
        "
看过,2018-01-07 13:54:58,很差,4,
看过,2017-12-30 22:58:11,力荐,7," 很现实的一部情感片，这些何尝又不是我们身边的事。再配上《体面》，能让我回味很久。在影院里听到有男人说林佳很Jian，不拒绝别的男人。我觉得，每个人都有选择的权利，她没必要一直等他。
        "
看过,2018-01-06 19:04:46,很差,7," 一对情侣不知道什么原因吵个架，两人齐心协力作一年，最后以女的嫁给备胎生娃收场。何必呢。浪费我40块钱
        "
看过,2018-01-04 23:39:16,较差,4," 很棒的侵入式喜剧，我座位两边的演员的表演很有张力。
        "
看过,2017-12-29 14:09:20,还行,13," 两星半。有一些不错的细节桥段，几首插曲用的贴切，五年的感情和两年的感情的吵架状态是不一样的，这点呈现出来了。但结尾的转折和主题“顿悟”有些莫名，还有比较严重的片段感，缺乏对连续性的掌控，情绪表达和故事讲述方面都有。ps.华语电影是真缺经典爱情片啊，举例子总拿《大话西游》，哈哈。
        "
看过,2018-01-02 23:42:21,很差,17," 这到底是拍给多幼稚的人看的啊
        "
看过,2018-01-07 16:00:36,较差,2," 前半段前排一个中年大叔每次大笑都证明了对男性观众g点的精确击中。但韩庚那一对太难看了，显得郑恺这对又好看又好笑了。果然爱情戏不能让俩闷货谈，太难看了。尼玛结局什么狗东西！！！减一星！！！
        "
看过,2017-12-31 21:10:53,还行,8," 2017年最后一部电影。一，韩庚演技差；二，如果不想分手就别提分手，如果分手了想复合就抓紧和对方说复合，别拖；三，在一起可以随随意意，分手要有仪式感，只为跟自己道别，让自己放下，但别发盆友圈。人森路上，总有一段时间一些人陪你爱你又离你远去。
        "
看过,2017-12-29 15:04:33,推荐,34," 比前两部都好看，标准的爆米花，笑点很足，结尾甚至让人想哭，值。
        "
看过,2018-01-05 03:00:40,推荐,2," 没看过第二部，但有第一部的水准，成人不言而喻的梗挺好笑的，也有特别戳人的地方，很多时候人都是这么走着走着就走散了，也不知道回头和挽留，第一部的暗恋和暧昧，这一部的分手错过。只是全体女演员的整容脸实在太吓人了，女主整的像杨子姗，女三像谁说不出来，反正这三张脸没有让人能记住的。
        "
看过,2018-01-05 22:44:18,力荐,4," 前任3真的很好看 细节有点矫情有点作 但是总体很真实 没有流一滴眼泪的电影 但觉得自己的心里都是伤都在撕扯 很委屈难受但真的 就是这样 “我告诉我自己 感情就是这样” 年轻的时候也是这样 觉得所谓的尊严很重要 谁先低头很重要 长大后才明白 这都不重要 相爱最重要
        "
看过,2018-01-04 22:50:42,还行,2," 陪着闺蜜来看前任，这是一部有欢乐可能也有感触的电影，闺蜜说她的恋情就像林佳和孟云，所以我可能有所感慨，电影好不好我不知道，毕竟前半个小时在酝酿睡意，后半个小时睡着，在被吵醒的怒气里看完了剧，看到了韩庚的演技，在他带着金箍喊着他爱林佳时候。最后一句，没有前任的人看什么前任！没意义！
        "
看过,2018-01-05 04:22:33,推荐,16," 很俗啊，但难道不是你的故事吗？
        "
看过,2018-01-08 19:28:17,很差,2," 逼着自己去看的，从头到尾都很可笑。。。特别是女三号从街角哭泣地跑走时，像极了灰姑娘的丑姐姐。。哈哈还他妈大叔大叔的喊男主。导演会选人么，选了个比男主还老的来演小姑娘角色。。。出戏到不行。。故事也平淡无奇。。
        "
看过,2017-12-30 14:41:24,推荐,19," 前半部分很搞笑，台词都是段子，余飞和丁点很好笑的一对，后半部分就很悲，最后两个人豁出去了一个扰乱治安一个求死，却还是没有改变结局进程，故事情节非常套路，王梓的离开很矫情，而且更希望处理成笑着离开笑着回来，本来就是喜剧片嘛
        "
看过,2017-12-30 15:23:03,很差,38," 是什么原因，让一个导演把如此烂的片还拍了三部曲……
        "
看过,2018-01-07 22:57:40,还行,2," 就真的是，不差啊……从类型上讲，性喜剧是中国特别缺乏但需求量其实很大的一种待开发类型（去年的《情圣》、今年的《前任3》）；从剧作上讲，佩服这个编剧挺有生活阅历的，很多细节都忍不住让人会心一笑。至于三观嘛……跟性喜剧有什么好谈三观的呢？三观至少比《一夜大肚》要正常得多嘛。
        "
看过,2017-12-30 15:53:53,较差,9," 被我妈强拉着去看的。三观咱就不说啦，反正春娇志明之流也没好到哪儿去。最后居然真分手了，没有落入大团圆结局的预期中，勉强加一星。女主女配都哪里找来的？女主哭着说他新女朋友像我，当然了你们有同款苹果肌啊！新女朋友顶着一个小女孩人设，看着像三十多岁回炉重造的……
        "
看过,2018-01-06 09:31:18,很差,13," 因为大众喜欢看，导演也就愿意拍。尽管很多剧情比如郑恺那对的“肉体和解”在现实中比较常见，但是这影片充斥着大量误导性的价值观，实属危害。本片汇聚了烂片王郑恺、无演技的过气歌手韩庚、几个韩式半永久女主，将日常生活的性欲赤裸裸地表现出来， 理想只是对金钱的追求，感情变成了最廉价的东西。
        "
看过,2017-12-29 23:13:25,力荐,10," 怀着吐槽的心去看，跟着笑点敷衍，直到最后女主吃芒果，男主学“至尊宝”的梗一出现，背景音乐一催，婆娑了，心想居然...回头一看，诺大的厅，满满都是少男少女心啊...此时经典出现“只有紫霞离开至尊宝，至尊宝才能变成孙悟空～”教课书一样的经典啊，差点因豆瓣的喷子错过一个五星～
        "
看过,2018-01-03 18:08:58,还行,15," 这部电影最大的作用就是，可以看完假装很感动去和前任搭话。
        "
看过,2018-01-05 22:00:29,较差,6," 好笑又尴尬。两星全部给影片的笑点，好久没在电影院这么开心的笑过了。可是故事情节真的很尴尬，明明相爱却不在一起，实在想不通为什么。归结一个字就是zuo，中间一度忍受不了想离场。毕竟老了，看不得别人zuo。。
        "
看过,2018-01-06 20:44:05,较差,4," 抱着好奇心去看得，结果电影还是不行。前半部分还不错，基本上是靠着荤段子喜剧支撑的，到后面两人分别亲吻另一个人就崩了，然后后面就莫名其妙了。剧本看似用心了，可是感情还是说得不清不楚，最后至尊宝告白和吃芒果也莫名其妙，可能想带来感动吧，但是没感动到我。最后歌蛮好听的，可惜没听完
        "
看过,2017-12-30 15:53:53,较差,9," 被我妈强拉着去看的。三观咱就不说啦，反正春娇志明之流也没好到哪儿去。最后居然真分手了，没有落入大团圆结局的预期中，勉强加一星。女主女配都哪里找来的？女主哭着说他新女朋友像我，当然了你们有同款苹果肌啊！新女朋友顶着一个小女孩人设，看着像三十多岁回炉重造的……
        "
看过,2018-01-07 20:28:32,还行,5," 感动的是大话西游
        "
看过,2018-01-02 17:02:20,力荐,20," 别对这种题材有偏见，三部我觉得都不错，豆瓣给的分也太低了。电影没什么意义而言，好看就行，不好看的电影再有意义也么用。前任第三部最好。关键是逻辑非常好。都市剧是有点矫情或者说不食人间烟火，但那不是电影的错，而是你我的生活的有趣程度没上升到可以矫情地步。
        "
看过,2018-01-06 21:16:26,还行,9," 都市爱情真没劲啊！
        "
看过,2018-01-07 06:03:03,较差,7," 在女演员的衬托下，我居然get到了韩庚的演技
        "
看过,2017-12-29 11:03:43,较差,24," 尴尬了。剧情也尴尬，表演也尴尬。电影里要传达的那种感情观，如果认真的，真想啐丫的一口。
        "
看过,2017-12-31 21:18:15,None,7," 那些陪你去看电影最后哭了的   就跟ta分了吧  
        "
看过,2017-12-29 11:15:03,推荐,45," 用心了~但我没想到你们为了续集居然让俩一直奔着复合的人彻底分开了…
        "
看过,2017-12-30 17:56:10,较差,14," 剧情全靠旁白 一般都在回忆 全程矫情。
        "
看过,2017-12-29 12:37:00,很差,34," 前面的已经很烂了为何还要拍三啊！一星给努力搞笑的郑恺。
        "
看过,2018-01-05 22:25:35,还行,2," 有点尬，意思倒是那么个意思。可能是目前演技最好的几张整容脸了。真·还行。多一星给沙漠兄弟（。
        "
看过,2018-01-09 09:44:15,还行,0," 被小朋友拉去看姐姐自己肯定不去看的电影。。。其实不算太差吧 
过来人了，啥恋情没见过，都是神经病~~~
        "
看过,2018-01-03 22:33:30,较差,3,
看过,2018-01-02 19:14:27,很差,29," 一个人，可以什么都没有，但不能没有品味。这种烂电影还能出系列，朋友圈还有人po看完痛哭的小视频，我只想说，垃圾。
        "
看过,2018-01-04 23:20:41,还行,0," 不要轻易说分手 没有人是完美的 也不要碍于面子不敢复合 更不要找一个不爱的人代替前任 害人害己 那样的话只会变成亲情过完平淡的一生 片子还可以 最喜欢夕阳下的一个人的镜头 分手了也可以一个人过着精彩的生活 直到遇见对的人
        "
看过,2018-01-05 22:57:13,推荐,3," 这部可以说是很不错了，确实比较贴近生活，女主在眼神相撞后哭诉的那段话完全敲击了我，因为真是有点像啊！看了一些推文，实在是不同意女人就是需要陪伴，男人就是忘记了你的好这种解读。女人让自己变得更好更强大，才是真理吧
        "
看过,2018-01-08 00:49:20,还行,2," 我以为我会哭，但是我没有。为男一的后一任有过眼框湿润，但却没有因主线产生我预想的伤感。我承认我发现了自己在某些时刻的强忍，但像我这种听到情歌都曾失声痛哭过的人，这种能忍住的伤感就还没有成为真正的伤感吧。本来预计哭则五星，不哭一星，为了男一的后一任，加俩吧。我还是对未来满怀憧憬的。
        "
看过,2018-01-05 10:29:06,较差,10,
看过,2018-01-02 16:31:33,力荐,10," 分手之后，男女总会陷入谁先联系对方，谁就输了的愚蠢游戏。
        "
看过,2018-01-01 12:21:24,还行,12,
看过,2018-01-02 09:16:55,还行,3," 比较贴合现代年轻人的爱情生活，编剧功力尚可，整体来说算是当代都市爱情片里的优秀作品了。
        "
看过,2018-01-06 01:08:36,较差,6," 梗太老，梗太老，梗梗都太老。男女主角明明作得平平等等，女主角看了跟自己很像的情敌一眼居然开始狂哭喝酒反思自己然后强势睡了别人。EXO ME？所以场场爆满的原因是因为爱瑞巴蒂都有前任？摆the味，韩庚变好看了，是不是换了个经纪人？
        "
看过,2018-01-02 01:10:01,还行,3," 第一次看中国爱情商业片。我没有前任，所以没哭的伤心欲绝。这种感觉很奇妙，你理解所有的剧情，却唯独不解这一切是为什么。“世界是他们的。”我是一个旁观者。不过也明了一些事情，人和人在一起是需要陪伴和一同经历的。喜欢一个人，你会自信和无畏。感情中如果只有一方在前进，另一方就会被甩下。
        "
看过,2018-01-09 06:51:35,较差,7," 谁跟我说这电影好看的？？？结果我花了俩小时看了这么个侮辱智商的垃圾玩意儿！！！！！！！！？
        "
看过,2018-01-05 13:23:32,较差,8," 分手还是要有仪式感比较好，暂时就一辈子不见吧，再见！
        "
看过,2017-12-31 01:25:40,还行,1," 这一年感受过太多的“爱情故事”，清晰的、模糊的、消失不见的，全都已成浮云~如同猫空横梁上密密麻麻的“海誓山盟”，若以过来人的经验判断，他们几乎都将败给“年少无知”~坐我后排的妹纸哭得很伤心，又是一个“太傻太天真”……放下过去的“不愿意”，才能赢得未来的“I do”~
        "
看过,2018-01-07 22:06:27,很差,0," 小鲜肉说，有些情侣看了这些片子出门就分了，我估计看着片子的应该都是借备胎安抚自己的过渡阶段的一对儿。看了这个片子满30分钟都在恨自己干嘛不主动打个电话，干嘛不给对方一个台阶，对面的那个人就是透明的了，出电影院门就分很正常。 又把这三部看了一遍，1大于2大于3。 2/10
        "
看过,2017-12-29 14:19:53,较差,29,
看过,2018-01-09 13:15:19,还行,0," 整体很流畅，笑点比泪点多，是2017年末爆火的“爱情遗憾”电影，相比电影来说各种段子和话题营销其实更为成功，2017贺岁片最大赢家
        "
看过,2018-01-05 22:32:48,很差,5," 看这片能哭出来的都挺垃圾的，肯定谈恋爱没少作吧。最烦的就是闺蜜瞎他妈传话的，人俩分手不联系了，你作为闺蜜还继续和女生前男友联系，时不时透露一点动向，烦不烦呐，关你屁事啊。还有最后瞎几把作的，这种丧失自我没有尊严的感情谁接着都是负担，快别祸害别人了，赶紧学学怎么拥有独立人格的恋爱吧
        "
看过,2018-01-05 21:48:31,较差,2," 你们大城市年轻男女的三观都这么可怕吗？
        "
看过,2018-01-05 23:09:25,很差,4," 人生中有许许多多的选择题，不能在一起也是一种选择，没有命中注定的阴差阳错。片子我只想说去你大爷的。恋人的关系只有对等才能走的长久，单方面的依赖是索取，又不是亲子关系凭什么长久。
        "
看过,2018-01-06 00:10:47,很差,4," 女三太老了还装嫩！本来想给两星再减一星吧！
        "
看过,2018-01-03 22:46:55,None,2," 谈谈我的泪点吧：电影开始没多久，镜头扫到礼拜二的时候的那段回忆，老公我们以后有钱了也要看半价电影那一段，等了那么久等不到老公来看电影，等到了还是电影要散场了，很甜很暖，莫名想哭
        "
看过,2018-01-07 07:45:23,推荐,8," 看完的感受是，我既不想找前任複合，也不想要現任了。。。
        "
看过,2017-12-29 11:51:52,较差,26," 最讨厌的地方，就是用了至尊宝的梗
        "
看过,2018-01-07 21:12:18,还行,0," 甲方的女人们衬托出两个男主角演技一级棒，台词优秀，剧情套路被一群不会演戏的女演员糟蹋的更像烂片了，非常都市
        "
看过,2018-01-06 14:24:49,很差,5," 有那功夫自我感动，不如多改改自己的臭毛病，就你那样，值得别人喜欢吗。
        "
看过,2018-01-07 02:07:38,很差,6," 这都2018年了还有电影充斥着“我们男人”、“你们女人”这种15年前两性心理地摊书中才会出现的论调，剧情和台词无趣到说它狗血都是对其原创性的过誉，女演员就丁点的脸能看，俩男主完美诠释昔日夜店咖纵欲过度中年肾虚的疲态，以及设定在成都非要尬京腔。最最魔幻的是这片子拿了内地元旦档票房冠军哦。
        "
看过,2018-01-01 21:54:46,还行,1," 不温不火的故事，看结局还是觉得遗憾有时候才是最美得。
        "
看过,2018-01-07 10:49:56,还行,2," 对比前作是肯定进步的，至少郑恺线的搞笑是实打实的，表情有时可以再自然点倒是真。两个女主角一个像杨颖一个像陈意涵，是没钱请原版吗？我相信她俩也不贵吧。
        "
看过,2018-01-07 02:07:38,很差,6," 这都2018年了还有电影充斥着“我们男人”、“你们女人”这种15年前两性心理地摊书中才会出现的论调，剧情和台词无趣到说它狗血都是对其原创性的过誉，女演员就丁点的脸能看，俩男主完美诠释昔日夜店咖纵欲过度中年肾虚的疲态，以及设定在成都非要尬京腔。最最魔幻的是这片子拿了内地元旦档票房冠军哦。
        "
看过,2018-01-09 00:39:29,很差,2," 这他妈是啥？我为什么要看这个？听到片子里的每一句老公都生理性反胃。每一句大叔都生理性反胃两次。五年都没时间陪女朋友出去玩一趟，一分手就有空天天开party了。妈的不跟你分手跟谁分手。强行插入至尊宝也是没谁了，还能更尬吗？女的后面啃芒果那个画面真的太难看了。跟啃屎似的。
        "
看过,2018-01-08 00:21:49,较差,1," 整部电影最后割裂感非常明显，后半段开始编不下去，最后几分钟直接变成了 MV。原本觉得三里屯 VS 兰桂坊，人第二部就北上了，三里屯应该是压倒性胜出结果现在就给出这样一个作品。至于现在票房上的成绩，「多亏了同行衬得好。」
        "
