是否看过,日期,评星,赞成数,评论内容
看过,2017-07-16 09:12:54,较差,1," 没那么好看的电影
        "
看过,2017-08-19 08:11:56,很差,0," 没坚持到我大甜甜出场就放弃了，这趣味太可怕了……
        "
看过,2017-08-25 05:46:36,还行,0," 国产版历史主题热血高校，打斗没有热血高校热血，除了欧豪，其他角色都是点到为止，景娘娘爹死了那个表情，切身国耻了也是那个表情。不过她跟黑木明纱真的是两种不同的美，单说故事没尿点，但也没亮点。欧豪很适合这种酷拽狠角色，身材也很不错。
        "
看过,2017-10-06 12:32:58,很差,0," 一言难尽的难看
        "
看过,2017-07-13 21:30:38,很差,1,
看过,2017-10-23 19:13:19,较差,1," 剧毒啊……
        "
看过,2017-08-25 22:21:05,还行,0," 挺有意思的影片，一边崇尚日本精神，一边带领群众振奋高歌决绝民族仇恨。一会热血高校，一会精武门了。这些看起来挺美的非主流还不是最终点，重点是欧豪在怎么努力，女主角是景甜啊！
        "
看过,2017-07-08 16:05:53,还行,4," 整部电影有种日漫的风格，很多慢动作长镜头，动漫效果。前半部分的喜剧效果尚可，后半部分导演想要强化内涵，强行植入抗日元素反而显得不伦不类。剧情槽点很多。叙事不清晰，景甜是个打酱油的。毫无存在感。最后的动画片尾曲不错。
        "
看过,2017-07-12 19:51:14,还行,4," 没有自觉得走在《热血高校》的影子之下，这大概是它最成功的地方。另外，期待的小甜甜逆袭呢？导演镜头语言太过广告化了，用多了有些腻味
        "
看过,2017-08-25 02:14:44,很差,0," 今年至今看过的最难难难看，想打人。日料店老板娘好像是六号线地铁常年循环放的山寨mind the gap 老奶奶。
        "
看过,2017-08-19 21:41:23,较差,0,
看过,2017-08-20 13:51:12,较差,0," 挂着日本战旗，杀死了很多日本青年。
        "
看过,2017-08-20 12:17:37,还行,0," 没看过《热血高校》啊，所以觉得还过得去吧，见谅见谅。另外，里头恍惚看到了日裔综艺咖梦多，是我的错觉么？
        "
看过,2017-12-08 10:55:40,较差,0," 真的搞不明白这片到底想表达个什么思想，前面大部分剧情都是轻松搞笑的，最后结局又是实在无语，没讲明白不说，这主题反差也太大了。要不是景甜，还真不会看这烂片
        "
看过,2017-08-20 10:05:17,很差,0," 可见，光有形式的热血，没有扎实的内容，是件多可怕的事情。另外，我很想知道，荆浩的妹妹去哪儿了
        "
看过,2017-07-16 21:46:13,很差,0," 很水、很中二的一个故事，这是在抄袭，不对，是致敬热血高校吗？
        "
看过,2017-09-17 21:08:38,较差,0," 为了看小林看一眼 内涵很山寨 虽然找到抗日g制作团队自以为很聪明 以及滥用trap的配乐真的烦透了
        "
看过,2017-07-16 19:36:27,推荐,0," 青禾男高真的暴力燃 荷尔蒙爆棚了 突然发现看了四部电影 三部都有欧豪 人设都蛮酷的了
        "
看过,2017-07-14 16:48:42,很差,1," 热血又空洞，精分到苍白
        "
看过,2017-08-20 12:20:24,较差,0," 这电影使我的尴尬癌直接犯病。
        "
看过,2017-09-02 19:23:25,还行,0," 青春里，不可能只有同性，一个女老师的出现，改变了太多
        "
看过,2017-07-13 01:47:35,很差,12," 剧情不伦不类的，演员演技也烂。。。
        "
看过,2017-08-30 01:46:23,很差,0," 崇拜日影然后又要抗日，从根上就不对
        "
看过,2017-10-28 22:07:19,较差,0," 两星给美术以及灯光老师
        "
看过,2017-07-15 18:46:21,较差,2," 今夜为欧豪的肉体爆灯转身。
        "
看过,2017-07-15 14:54:53,还行,0," 前半段竟然还不错，居然把一个热血高校式的故事放到这样的背景下也是蛮厉害的。动作戏不错，一到情感戏就违和，后面散掉了。
        "
看过,2017-07-13 10:44:35,还行,4," 表白美美的甜甜～服装很好看，笑起来甜到心底。电影不是很欣赏的来，这种设定不太符合我们本土实际吧。
        "
看过,2017-07-12 21:31:57,还行,1," 其实这种形式我是接受的，只是故事越到后面越奇怪，我都无语了。中国演员说的台词也很做作，相比之下，日本演员好太多。特意看了片尾字幕，没有日本人的名字，倒是特效（好像？）那块有韩国人（还是我搞错？）的参与？不想全盘否定，但也就这样了。
        "
看过,2017-07-13 08:30:22,较差,4," 妈呀，海报青春气息，电影实质并不是人们想的这种内容。联想在以前时代拍出校园风。也是苦了编辑
        "
看过,2017-08-28 21:43:19,None,0," 景甜在我眼里也渐渐成为女神！什么？欧豪似隋
        "
看过,2017-07-14 16:02:55,还行,0," 失望
        "
看过,2017-10-18 18:37:42,很差,0," 看了40分钟。从最初设定就不喜欢，又学日本人又打日本人，全是精分违和感。然后发现人物多，性格没亮点，认都认不清，还是算了
        "
看过,2017-07-14 14:26:37,很差,2,"        《青禾》的剧本简直是一堆垃圾前所未见的意识形态分裂  ，年度最佳杂技片诞生了
        "
看过,2017-07-12 20:13:11,较差,2," 晚边6点看的，全场就四个人！学生打群架却放在这个宏伟的抗战主题下，欧豪感觉身型比较轻巧，霸气和气质不足做个老大，不邪气，太正了。妹妹到底去哪儿了还是死了也不交代。中间就突然把军师打死了，然后就开始各种混战……
        "
看过,2017-07-13 13:31:33,还行,0," 这是青少年在抗日？还有那漫威的特效画面是怎么回事。20170712 @ 比高影城 7号厅3排3座
        "
看过,2017-08-27 15:03:45,较差,0," 一点也不喜欢这个本子，架空设定中国战败被日本统治？就算是爱国主题我也看不得这种背景好么。欧豪和景甜真是一言难尽，我本来对景甜还有点改观的，但这里依然是睁着一双大眼睛死人娃娃一样的说着台词，差劲。
        "
看过,2017-07-13 08:58:53,很差,2," 欧豪的脸是适合这种耍酷的，但是吧，整部剧的剧情和演技实在是。。。
        "
看过,2017-08-23 00:50:43,很差,0," 单一的脑回路，叙事散。完全看不下去，接受无能。欧豪见到景甜跑酷那一段，我以为穿越到了《金刚》片场
        "
看过,2017-09-02 14:49:25,很差,0," 一星全给小林子，顺便求科普，满洲国的时候有匡威么 
        "
看过,2017-07-14 01:40:23,较差,4," 大甜甜的倒三角脸型看的我发麻，中国版的热血高校却非要靠着抗日题材来带动也真的是我们的悲哀，整部电影看下来就觉得欧豪很帅，漫画风很浓，整体很渣外并没有任何感觉。
        "
看过,2017-07-14 14:53:08,很差,1," 不看，给你个一星，叫你没创意、叫你抄。
        "
看过,2017-08-24 15:18:10,很差,0," 林遣都演这个。
        "
看过,2017-08-21 14:15:25,很差,0," 快进浏览。当谜团女遇上谜团男，欧豪真是辣眼睛...
        "
看过,2017-08-19 16:36:01,很差,0," 我发现滥用慢镜头是大多数烂片的共同特点，但这片胜在用汉奸的思路拍抗日电影。景甜依然是文工团第一美女。
        "
看过,2017-07-08 16:23:42,很差,6," 装逼失败的电影
        "
看过,2017-07-12 21:07:05,还行,0," 打架就打架，别扯什么校园
        "
看过,2017-07-17 19:56:19,很差,0," 对天蓬的好感都没了
        "
看过,2017-09-03 21:57:33,很差,0," 冤有头，债有主，渲染无知的学生暴力算怎么回事儿？林遣都好惨。内核坏掉再怎么吹也是垃圾。当观众没有读过书和基本的是非认知吗？ 
        "
看过,2017-07-14 09:52:46,还行,0," 2017年7月14日 马连道路新年华耀莱 热血燃爆，却硬安背景，个人恩怨压过国仇家恨，不如只看刺痛青春，景甜多余。
        "
看过,2017-08-29 23:31:37,None,0," 为什么就要做漫画风格呢？为什么就必须热血高校呢？为什么就贴抗日梗呢？虽然打斗还可以，但是逻辑完全不理解啊！
        "
看过,2017-08-22 10:34:03,还行,0,
看过,2017-09-18 22:46:39,很差,0," 很好奇抗日这个背景是策划阶段就有的，还是后面加进来的。分裂到可笑的地步，就不说了，好好拍一个卖肉制服热血片不行吗？作什么妖
        "
看过,2017-07-16 22:04:14,很差,0," 又是照搬
        "
看过,2017-07-05 22:04:03,较差,1," 想拍《热血高校》《古惑仔》，拍小鲜肉社团群殴，政策不允许怎么办？挪到满洲学校抗日啊，这绝对是热血一百分的idea… 结果拍成了…
        "
看过,2017-07-05 21:17:39,很差,13," 林遣都人生污点
        "
看过,2017-08-26 22:47:12,较差,0," 只想问 海报里 左三那位大妈是什么鬼？
        "
看过,2017-07-12 08:36:28,较差,8," 说实话，非常不伦不类不知所谓
        "
看过,2017-09-28 20:49:46,很差,0," 我……我看完后不知道自己为什么要看……
        "
看过,2017-07-13 17:39:10,较差,1," 本来想以小见大，在大格局下讲个小故事，但撕裂感严重。全片只有你打过来，我再打过去，打打打，怒怒怒。漫画风劣质，搞笑梗夸张，尴尬到笑不出来。但是导演在细节上的把控还是值得肯定的，大甜甜也是很美的。
        "
看过,2017-12-17 08:38:46,很差,1," 林遣都和大兄弟怎么会接这个？？？
        "
看过,2017-09-13 04:21:32,很差,0," 纯属愚乐。。。。
        "
看过,2017-07-14 09:08:25,很差,0," 我竟无言以对
        "
看过,2017-07-13 20:50:20,还行,0," 原来是抗日片
        "
看过,2017-08-19 15:50:09,很差,0," 没权势后台只有拿个手机玩自拍，去个影楼拍个写真。。你看景大大，各国各省明星导演陪着人家cospaly。。。
        "
看过,2017-08-30 14:27:08,较差,0," 漫画风格挺好玩的，但是，挂一个抗日主题就？？？？？
        "
看过,2017-08-21 16:41:18,很差,1," 你们都不要命吧，嗯，脸都不要还要命干嘛
        "
看过,2017-07-15 17:18:20,较差,0," 意外的不如想象中难看，但也可能是因为抄的那部本身挺好的，日漫风抄日漫抗日，感觉是很讽刺233。三星减一星吧。（大甜甜依旧尬演，根据她的戏份和重要性来看，官方海报可以说是欺诈了。大甜甜，告他们！
        "
看过,2017-07-17 20:26:30,很差,1," 披着山寨热血高校外衣的抗日神剧，比欧豪的颜值和景甜的演技更可怕的是扯淡的剧情
        "
看过,2017-12-07 16:36:58,None,0," 日本姐弟帅哭了，景甜衣服居然比我还透
        "
看过,2017-07-14 22:10:02,较差,3," 居然是抗日神剧，除了林遣都和中岛广希能看，其他男的都丑得辣眼睛，还老是搞近景特写，要吐了
        "
看过,2017-09-17 21:32:30,较差,0," 景甜到底是什么物种啊……
        "
看过,2017-10-20 00:18:13,还行,0," 嘉木和阿屁演得都不错
        "
看过,2017-07-20 21:02:43,很差,1," 慢镜头多到窒息。
        "
看过,2017-07-15 16:24:52,很差,0," 宛如智障一般，简直无法看下去
        "
看过,2017-07-15 01:46:11,很差,0," 猜猜片中死了多少人
        "
看过,2017-07-13 21:14:47,较差,0," 我以为悟空传就够让人大跌眼镜了  ，服了服了！
        "
看过,2017-11-22 10:53:00,还行,0," 讲的是乱了点，又不如热血高校，立意是最大的问题，不怎么好，学生打架就是学生的问题，把高度提升到爱国上就有些牵强了。包括景甜在内的很多败笔，完全不影响这是一部很值得看的好剧，没什么就是打得过瘾。有些热血高校的影子，这就足够了。
        "
看过,2017-09-02 11:57:53,较差,0," “原作”主线是打架，却暗含反暴力的核心，行凶杀人连黑帮都感到不齿，打架是一项以高中毕业为节点，挥洒青春热血的体育运动。而青禾完全是个鼓噪愚昧和暴力的莽夫，却要厚着脸皮东施效颦。“民族主义追求民族认同，极端民族主义追求民族利益至上。”--hans kohn，警惕。
        "
看过,2017-07-22 23:36:07,较差,0," 青春片
        "
看过,2017-07-13 20:42:27,较差,0," 漫画系，单挑、群架、刀杀……没头没尾，像湖南台偶像剧
        "
看过,2017-07-13 21:23:33,较差,0," 虽然将校园痞子的反叛暴力行为融合在抗日爱国的大背景下，但依然摆脱不了小混混争地盘逞英雄的实质。各种老大带着小弟威风出场、小打小闹大打大杀的场景每隔十几二十分钟就要出现一次，为了全方位无死角的展现欧豪的帅（如果有的话）也是拼到抽筋的节奏。可是真的不是所有古惑仔都那么拉风的。
        "
看过,2017-08-18 22:44:40,很差,1," 把热血高校拍成抗战片，用日漫风格抗日这脑洞我也是服了。世事难料，作为世界巨星、万年主角的景甜小姐竟给欧豪做了一次配角！#当然欧豪的后台推手是谁，就请走进金马影后马思纯的精彩人生#
        "
看过,2017-10-28 01:12:10,较差,0," 乱七八糟扯什么
        "
看过,2017-10-02 23:31:41,很差,0," 唉……四不像……
        "
看过,2017-07-14 14:26:53,很差,1," 整个一网络大电影的风格，把日本中二青春那一套搬到满洲国时期，强行进行爱国主义教育，真是太尴尬了。欧豪和景甜的表演，也一如既往辣眼睛。
        "
看过,2017-07-15 00:33:24,力荐,1," 其实还不错啊！为什么翻拍一定被喷？？？
        "
看过,2017-08-23 12:26:54,很差,1," 好难看啊好难看，欧豪什么时候能退出娱乐圈啊
        "
看过,2017-07-14 01:42:46,很差,2," 论如何做到不中途退场：全场默念黑木明纱、黑木明纱、黑木明纱……我擦，这货cosplay芹泽多摩雄……好吧，回去赶紧重温一遍《热血高校》洗洗眼
        "
看过,2017-08-22 00:08:32,还行,0," 2.5。欧豪还能演戏？反正我觉得不输千锤百炼的景甜。故事不行
        "
看过,2017-09-05 15:11:50,很差,0," 想要用民族正义感给low 片拔高，实在是low到了极致；杂糅了台湾风、日本风、韩国风的当代画风竟然背影是上个世纪30年代，我去~
        "
看过,2017-09-28 14:36:20,还行,0," 小林子太帅了
        "
看过,2017-07-13 08:08:11,较差,6," 马思纯的狗粮还是抵消不了剧情的硬伤
        "
看过,2017-12-14 12:59:26,很差,0," 校园暴力 一群小混混打架 上升到民族的高度？
        "
看过,2017-08-26 18:30:25,较差,0," 故事不完整，中二也好，青春热血打架也好，得有个主题吧。
        "
看过,2017-09-14 19:04:36,很差,0," 预告都能拍那么烂
        "
看过,2017-07-13 00:42:48,较差,2," 2017/07/12 我打架!我斗殴!我拉帮结派!我杀人!我师生恋!但我爱国!!! 哦!那都不是事！！！Ps.前面的漫画效果极其弱鸡后半部从山寨日漫风转型到左耳伤痕青春风再升华到手撕鬼子风，整片不伦不类一言不合就慢镜和耍帅走路登场镜并驾齐驱，每小段再加特写忧[zhuang]郁[bi]抽烟镜，拜你以为你是梁朝伟？
        "
看过,2017-07-19 21:24:04,很差,2,
看过,2017-08-20 09:56:30,较差,0," 好中二啊。
        "
看过,2017-08-20 20:59:22,很差,1," 我能怎么办，真的很烂啊
        "
看过,2017-07-16 12:11:41,还行,0," 吹口碑炸裂，然而真看不出来，想cos古惑仔的高中男学生
        "
看过,2017-08-31 17:19:11,还行,0," 没有陈真的二次元《精武门》，说是国版的《热血高校》也成。总之，国语片多一种类型多一种风格没什么不好，其中的动画效果整的还不错。感觉这是景甜最美的一部，欧豪挺有范儿，林遣都好妖艳。后半集的动画少了点。6分
        "
看过,2017-08-26 17:38:21,很差,0," 欧豪在小鲜肉里也算不错，选剧本能不能走点心。
        "
看过,2017-10-08 15:00:44,还行,0," ……作为青春片死人太多了吧，景甜还真是一直在努力尝试各种类型啊
        "
看过,2017-08-21 14:23:48,较差,0," 2017年已看261。
        "
看过,2017-07-17 16:18:50,较差,0," 真心一般
        "
看过,2017-08-23 22:14:49,较差,0," 还不如海豹
        "
看过,2017-07-18 23:02:35,较差,1," 实在是全程尴尬
        "
看过,2017-07-14 10:21:55,很差,0," 有多少人是看完了的
        "
看过,2017-07-14 00:11:19,还行,0," 虽然挺尬的，剧情也是不接地气，看着像日本的，但是欧豪还挺帅的，甜甜也是挺可爱的哈哈。
        "
看过,2017-10-17 23:59:43,较差,0," 开头还行，后面真是一言难尽啊，剧情烂成一滩。大甜甜的妆太浓了，尤其是那欧式双眼皮没法看。
        "
看过,2017-08-19 15:02:31,很差,0," 一部抗日背景的电影拍出了日漫的风格
        "
看过,2017-07-10 15:33:45,很差,10," 看完只记住了林遣都
        "
看过,2017-08-21 20:24:39,很差,0," 20170821 看的时候一个劲的看还多久结束，景甜参与的都烂片，捉急啊，还是去金刚片场吧！
        "
看过,2017-08-20 23:20:31,很差,1," 这特么是啥！！！
        "
看过,2017-07-14 09:10:18,还行,0," 日漫风格，剧情槽点有点多，大甜甜好美～
        "
看过,2017-07-12 22:07:38,较差,7," 欧豪带领的小集体像霸凌的实施方而不是反抗方……
        "
看过,2017-07-26 18:02:41,很差,2," 为什么要拍这部电影呢？
        "
看过,2017-09-26 21:30:49,很差,0," 没看前还挺疑惑这个题材怎么过审的，没想到居然放在了伪满洲国哈哈哈
        "
看过,2017-07-08 18:35:58,较差,2," 影片是想向类型片的方向去靠，但鉴于国情还是无法放开手脚，有点蹒跚学步的感觉。整个故事感觉还是有点单薄了，完成度不高，动画部分拼接做的也不太好。单纯冲大甜甜去的应该能看到想要的。
        "
看过,2017-07-14 23:21:38,较差,0," 我不怀疑导演的功力，因为片中确实有几个构图画面配色创意几乎完美的镜头，但是整体而言只能算半成品。以及反派男二柴田为什么辣么有型，非常drama的脸！
        "
看过,2017-08-19 18:46:29,还行,0,
看过,2017-07-17 22:21:11,很差,3," 一个让我毫不犹豫打一星的作品，一个让我看了10分钟就开始玩手机的电影，你说为什么我要跑去看它？还不是因为不怎么红的小林子没事干跑来中国赚外快？！
        "
看过,2017-09-02 23:21:05,较差,0," 标签里竟然有“牛逼”，果断选上了。一直在脑补当初在电影院观看这片的观众们，忍不住全程偷偷笑场。
        "
看过,2017-08-19 15:24:54,较差,1," 再见吧。
        "
看过,2017-07-16 22:32:40,很差,1," 实在看不完，告辞
        "
看过,2017-07-17 03:36:22,较差,0," 。。。。。。
        "
看过,2017-08-26 20:55:07,还行,0," 给一个及格分吧，我觉得这种题材日韩会有很多，中国不多，没那么好，我没那么差！
        "
看过,2017-07-23 05:25:44,较差,0," 《热血高校》的内核，伪满洲国时代背景下的青春暴力片。不是我的菜
        "
看过,2017-08-22 14:42:26,很差,1," 电影形式再创新  无法掩盖辣鸡的内容
        "
看过,2017-09-13 22:37:08,推荐,0," 大概3.5分吧！成功的将一种漫画的风格还有现代笑料融入剧情之中。打斗也都非常真实刺激，有欧豪的片子基本都不会失望。
        "
看过,2017-09-09 23:16:46,较差,0," 开头还蛮有意思的，后面是在干吗……娱乐化就不要抗日了，太不搭了。
        "
看过,2017-08-24 11:06:36,还行,0," 喜欢名字 哈哈 那种感觉 不过好像电影一般 大概看了看 喜欢一个人果然就可以做各种事 打架对殴的场面挺好玩 比较喜欢漫画转现实那感觉 大姐的感觉很不错啊 尤其是最后杀人那一下 哈哈 很有气场 弟弟吧 看起来有点阴柔 好白的说
        "
看过,2017-07-25 07:42:11,很差,3," 有景甜、有欧豪，必须烂片，这是铁律。
        "
看过,2017-08-21 23:52:58,很差,0," 肉体上划清界限，精神上恨不能倒贴。逻辑不通的主线，小品式段落，乌鸦飞过式转场，令人无语凝噎。
        "
看过,2017-07-12 19:01:00,较差,13," 欧豪演小混混就本色出演啊…… 仿日漫风拍抗日背景真的太尬了。
        "
看过,2017-07-13 11:44:54,较差,0," 各种错乱……
        "
看过,2017-10-28 18:06:10,很差,0," 尴尬
        "
看过,2017-07-13 09:35:12,很差,2," 吹质感不错的人你们良心不会痛吗
        "
看过,2017-07-13 02:49:01,较差,0," 为了正确也是蛮拼的，把日式漫画热血激斗电影，生搬硬套成追求民主进步的牺牲主义电影……
        "
看过,2017-07-15 20:03:23,较差,0," 到底是怎么想的，用日本化的风格来表达抗日的主题。艋岬+热血高校就出来这么个鬼东西，真是可惜。但是，小林子和黑木美纱的角色是真出彩，演得好啊；以及电影水准也真不低。
        "
看过,2017-09-27 23:40:47,很差,0," 2分，欧豪、景甜，呵呵
        "
看过,2017-07-17 09:24:39,还行,0," 2017.07.12
        "
看过,2017-11-06 12:16:24,很差,0," 用日系风格卖抗日的情怀……导演剪完片子没觉得混乱么？从剧情到剪辑到演员表演，全部乱七八糟……
        "
看过,2017-07-13 21:56:40,很差,0," 剧本稀烂，开画漫画式表达人设拖时间，大部分人物基本没什么特别的剧情作用，非常杂乱。动作戏还靠着滥用慢动作来撑，手法落后。只是为了小林子看的，所以有着烂片的预期，依然选择被伤害。该热血完全热不起来，导演硬生生逼人当“汉奸”啊？
        "
看过,2017-08-30 04:13:29,很差,0," 一星只给林遣都
        "
看过,2017-08-23 21:38:30,较差,0," 景甜堪称演技担当……在欧豪的衬托下……做作浮夸，为了日系格斗硬编了一个抗日背景，真是不伦不类好生尴尬。
        "
看过,2017-08-20 12:52:25,很差,0," 热血高校中国化，只能强行爱国主义。景甜好美
        "
看过,2017-08-30 19:17:12,很差,0," 这也是所谓的，师夷长技以制夷吗？学得不行呀。
        "
看过,2017-09-28 18:37:44,较差,0," 唉……看了11分钟。感觉到了极限。
        "
看过,2017-07-16 07:16:07,很差,2," 抄还抄的那么尴尬 而且慢镜头太多了
        "
看过,2017-07-05 20:45:23,还行,10," 三星半鼓励吧，比想象中好。编剧必须给美术和音乐跪下，必须特别鸣谢林遣都。喜欢尹昉！欧豪那股劲肯定是本色出演了。打戏慢镜头泛滥，景甜的读书会没用，最后还得以暴制暴
        "
看过,2018-01-06 21:57:00,较差,0," 日本人去了，让静好这样不学无术家境又普通的小混混都能在充满偶像气息的校园里读书，应该感谢他们啊，静好怎么还打日本人啊
        "
看过,2017-09-11 18:53:35,很差,1," 有四不像的感觉  我票钱啊 可惜
        "
看过,2017-07-13 16:53:56,还行,3," 在漫画格调中，满洲国里的黑暗与血腥在学生的悲惨命运中咆哮与撕扯。浓烈、赤裸裸地揭开罪恶，一页页翻转中故事正式展开。棍棒、武士刀、手枪，交织着眼泪、向日葵、雨珠。关公像前的祭奠，车厢门口的决绝，每一种爱都是赤子之心的锤炼。剪辑风格还是挺喜欢的，但一想到故事背景，就觉得太过传奇热血。
        "
看过,2017-08-19 11:06:10,很差,0," 小混混打架打出民族自豪感了 你一个特高课端一个学生社团还要求小混混帮忙 真尼玛丢皇军的脸
        "
看过,2017-07-18 08:18:37,还行,0," 帅气哦
        "
看过,2017-07-15 22:06:05,较差,0," 真的不知道导演想借此片传达些什么，编剧脑洞大开吧，感觉是按照个人喜好来安排剧情，所以漏洞百出匪夷所思。表白下大甜甜，无死角的美。
        "
看过,2017-10-23 18:56:57,较差,0," 日式美学的抗日片。。。形式和内容是完全割裂的，而且两方面也都没有执行好
        "
看过,2017-08-27 15:55:43,很差,0," 无话可说。为了林遣都。
        "
看过,2017-09-06 10:11:19,较差,0," 可以说是很中二了。多处的漫画插入很突兀，整个对话都很中二。欧豪还算可以，大小姐就。。。
        "
看过,2017-07-16 01:29:41,很差,0,
看过,2017-08-27 19:39:01,较差,0," 为欧豪打call，不愧是马思纯看上的男人~
        "
看过,2017-06-14 15:40:07,较差,1," 放到抗日背景大概是为了规避暴力审查顺便可以借势燃一燃然而成片完全失败。首先环境很悬浮，从服化道到场景完全感受不到民国味道。其次读书会的冲突点没有很好地跟中日学生的对抗联系在一起，更多是为了打架而打架，打戏也没翻出新花样几场后都审美疲劳。唯一出彩的大概就是片头片尾的动画吧。
        "
看过,2017-07-13 09:18:55,还行,1," 也还可以吃景甜的颜
        "
看过,2017-08-19 22:30:59,很差,0,
看过,2017-08-30 00:09:22,较差,0," 故事太差了，什么镜头语言都弥补不了
        "
看过,2017-10-15 04:08:26,很差,0," 奇怪的背景、奇怪的画风、奇怪的人设、奇怪的演员，此四奇要人命。
        "
看过,2017-07-12 21:23:05,较差,0," 比各种版本的高校系列，这个还嫩点。
        "
看过,2017-08-19 19:00:50,还行,0," 说实话，这个题材前后很拧巴，前面纯爱、搞笑、热血都蛮有意思的，画风突然莫名一转变成抗日可还行……但是还蛮喜欢这种视听风格
        "
看过,2017-07-16 19:50:07,较差,0," 人设跟欧豪契合得很好，奈何剧情有点奇怪，景甜又让我频频出戏，配角好可爱呀值这两颗星
        "
看过,2017-10-30 00:13:52,很差,0," 小林啊
        "
看过,2017-07-13 10:01:33,很差,4," 一部青春片外衣下的抗日爱国主义教育片……男女主的演技和不断出戏的抠图，都让人尴尬到无以复加
        "
看过,2017-07-16 11:04:21,很差,0," 这是中国的电影吗？就不能写符合中国国情的故事、拍符合中国现实的电影吗？拍出来的意义除了圈钱还有别的吗？！
        "
看过,2017-10-23 01:58:18,较差,0," 还是有点风格。。。就是用得乱七八糟
        "
看过,2017-08-27 11:07:33,很差,0," real尴尬
        "
看过,2017-07-01 20:26:43,还行,6," 三颗星都给我林！中文台词说的都比中国演员好！
        "
看过,2017-11-04 10:27:29,很差,0," 雖然抗日這個題材早就被玩爛了，然而我還不料，可以惡搞到這個地步，片中唯一把電影當作一件嚴肅的事情的就是幾個日本演員，反正葉大鷹掐《建軍大業》的歐豪，我肯定站葉大鷹，1顆星
        "
看过,2017-07-17 20:56:03,很差,0," 一言难尽
        "
看过,2017-08-21 09:18:06,还行,0,
看过,2018-01-06 20:53:59,较差,0," 披着爱国主义外衣的嘻哈娱乐化，不伦不类
        "
看过,2017-10-30 07:52:18,很差,0," 一星都不想打
        "
看过,2017-07-13 10:13:12,较差,1," 这是哪个年代，哪个地区，抗日就靠学生打架，这么牛逼？
        "
看过,2017-07-14 00:16:46,较差,0," 两颗星都给小林子
        "
看过,2017-12-27 12:31:30,很差,0," 欧豪很酷，他很适合出演底层人物。可惜，他也只可以到这里了，他没有办法再表演小人物发迹以后的状态了。
        "
看过,2017-07-13 23:13:45,较差,0," 我想了半天，决定给这个片子贴上一个“动作”的标签，挂着抗日的羊头，卖着校园帮派的狗肉，几场群架看下来，我记住的就是欧豪那张有点像孙艺洲的脸，和大甜甜甜美的微笑，以及留下的几滴悲伤的泪水。。。
        "
看过,2017-07-12 21:40:27,还行,7," 青春校园 甜甜欧豪给两颗星 剧情只有一颗星
        "
看过,2017-07-24 18:06:37,None,0," 各国电影本土化里面，最失败的就是日本电影了，有没有人找到原因，毁棒子电影还能忍，毁日影给不给人活路了
        "
看过,2017-08-22 23:48:32,较差,0," 这导演14年拍的那部《江湖论剑实录》还有点灵气，到了这《“爱国”高校》就彻底的无聊了，滥用漫画风，演员浮夸，笑点尴尬…韩国N年前的火山高校都能轻松完爆。国内有条条款款的限制那就别拍，非得强行CARRY，本质一青春校园追女帅酷片，硬扯上抗日主题，不行了，得去看看热血高校漫画压压惊
        "
看过,2017-07-12 19:53:17,还行,2," 真的太蠢了 完全是冲着小林子才去看的
        "
看过,2017-07-17 22:46:32,较差,0," 男高什么鬼 仿照二次元吗……失望
        "
看过,2017-07-16 13:05:28,还行,0," 不怎么样
        "
看过,2017-12-11 23:59:59,很差,0," 记得是在东莞跑片子时，阿里发行做的看片会，确实看不下去就中途离场了。
        "
看过,2017-09-16 18:39:21,较差,0," 虽然很多人对痞帅不太看好，但我们必须承认痞帅也是帅的一种，所以欧豪真的很帅啊，尤其带着一帮兄弟打群架，就特心动了真的。大甜甜真的好看哦，看花絮觉得也太可爱了。不过电影本身啊，虽然很想挖掘深度，但其实就是很表面的学生打群架，煽情的地方不够煽情，燃的地方也很像rapper们拍mv。
        "
看过,2017-08-25 10:38:53,还行,0," 小年轻看着或许还行，26岁的话，没啥感觉
        "
看过,2017-10-29 23:00:00,还行,0," 理智的说，是抄袭了《青禾男高》，也不应该有感情戏，加上之后很狗血。可是那些说欧豪怎样的，我觉得他只是一个演员，做他应该做的事情，喜欢也好，不喜欢也罢。不想去看就不去看，没人非让你去看。说话别那么难听，积点口德。

哈哈哈，看了之后，觉得浮夸，太浮夸，若不是因为欧豪，是不会看的。
        "
看过,2017-07-13 10:12:34,None,6," 这片至少六分半，4.9会不会太过分了
        "
看过,2017-07-17 14:28:51,很差,0," 哎，只有颜值，没有青春。
        "
看过,2017-09-11 16:26:58,还行,0," 剧情老套 适合小学生
        "
看过,2017-08-24 03:07:36,较差,0," 虽然有些段落还蛮好笑的，但整部电影的逻辑不成立。原本中日两方动态平衡，是军部打破了平衡，导致两方冲突。照理说是两方联合起来去怼军部才对啊。Ps，剑道馆小姐姐好帅
        "
看过,2017-07-25 22:06:33,较差,0," 想法不错，内容就……抗日神剧
        "
看过,2017-07-07 21:19:12,None,1," 来看黑木明纱
        "
看过,2017-09-03 23:03:34,还行,0," 按B级片看就好
        "
看过,2017-08-28 11:38:09,还行,0," 确实不是能打高分的片子，镜头拍的景甜很美，大概是第15分钟还是哪里，欧豪飞檐走壁去看景甜的那里，拍的很棒！
        "
看过,2017-07-08 23:08:34,较差,1," 導演不會講故事 主演不給力 剪輯還要幫倒忙...
        "
